modelo,encoder,classificador,teste,batch,value
Modelo5,Kyoto,UFPR05,camera3,512,0.23577235772357724
Modelo5,Kyoto,UFPR05,camera3,1024,0.19807834441980784
Modelo5,Kyoto,UFPR05,camera4,64,0.24613899613899615
Modelo5,Kyoto,UFPR05,camera4,128,0.24203667953667954
Modelo5,Kyoto,UFPR05,camera4,256,0.2782939189189189
Modelo5,Kyoto,UFPR05,camera4,512,0.16916023166023167
Modelo5,Kyoto,UFPR05,camera4,1024,0.12288851351351351
Modelo5,Kyoto,UFPR05,camera5,64,0.2486323063633746
Modelo5,Kyoto,UFPR05,camera5,128,0.2708993185526442
Modelo5,Kyoto,UFPR05,camera5,256,0.3198003647183031
Modelo5,Kyoto,UFPR05,camera5,512,0.21815913235435264
Modelo5,Kyoto,UFPR05,camera5,1024,0.159660236107112
Modelo5,Kyoto,UFPR05,camera6,64,0.2302566142828725
Modelo5,Kyoto,UFPR05,camera6,128,0.25591804257012135
Modelo5,Kyoto,UFPR05,camera6,256,0.29247065844440023
Modelo5,Kyoto,UFPR05,camera6,512,0.17575094489755322
Modelo5,Kyoto,UFPR05,camera6,1024,0.12960015914064055
Modelo5,Kyoto,UFPR05,camera7,64,0.24703987875343375
Modelo5,Kyoto,UFPR05,camera7,128,0.3203087998484418
Modelo5,Kyoto,UFPR05,camera7,256,0.35668276972624796
Modelo5,Kyoto,UFPR05,camera7,512,0.2624325092355783
Modelo5,Kyoto,UFPR05,camera7,1024,0.20029364402765937
Modelo5,Kyoto,UFPR05,camera8,64,0.2721308752698887
Modelo5,Kyoto,UFPR05,camera8,128,0.2633698721142667
Modelo5,Kyoto,UFPR05,camera8,256,0.30248297624979237
Modelo5,Kyoto,UFPR05,camera8,512,0.19975917621657532
Modelo5,Kyoto,UFPR05,camera8,1024,0.1527570171067929
Modelo5,Kyoto,UFPR05,camera9,64,0.3185745140388769
Modelo5,Kyoto,UFPR05,camera9,128,0.3727244677568652
Modelo5,Kyoto,UFPR05,camera9,256,0.40867016352977475
Modelo5,Kyoto,UFPR05,camera9,512,0.2771521135452021
Modelo5,Kyoto,UFPR05,camera9,1024,0.19322739895094107
Modelo5,Kyoto,camera1,PUC,64,0.20412377452424785
Modelo5,Kyoto,camera1,PUC,128,0.22826437981910458
Modelo5,Kyoto,camera1,PUC,256,0.1571296228634468
Modelo5,Kyoto,camera1,PUC,512,0.13144501830405236
Modelo5,Kyoto,camera1,PUC,1024,0.12575225765693987
Modelo5,Kyoto,camera1,UFPR04,64,0.23784284270098163
Modelo5,Kyoto,camera1,UFPR04,128,0.29585329214024547
Modelo5,Kyoto,camera1,UFPR04,256,0.19055582324764037
Modelo5,Kyoto,camera1,UFPR04,512,0.18927090124051663
Modelo5,Kyoto,camera1,UFPR04,1024,0.1764122332133443
Modelo5,Kyoto,camera1,UFPR05,64,0.38751998069789184
Modelo5,Kyoto,camera1,UFPR05,128,0.36956902011641585
Modelo5,Kyoto,camera1,UFPR05,256,0.34112857013601955
Modelo5,Kyoto,camera1,UFPR05,512,0.320698495038755
Modelo5,Kyoto,camera1,UFPR05,1024,0.26265946858883493
Modelo5,Kyoto,camera1,camera1,64,0.8710156895127993
Modelo5,Kyoto,camera1,camera1,128,0.8947976878612717
Modelo5,Kyoto,camera1,camera1,256,0.9169281585466557
Modelo5,Kyoto,camera1,camera1,512,0.9278282411230389
Modelo5,Kyoto,camera1,camera1,1024,0.9304706853839801
Modelo5,Kyoto,camera1,camera2,64,0.8673992673992674
Modelo5,Kyoto,camera1,camera2,128,0.9032967032967033
Modelo5,Kyoto,camera1,camera2,256,0.9111111111111111
Modelo5,Kyoto,camera1,camera2,512,0.9074481074481074
Modelo5,Kyoto,camera1,camera2,1024,0.9264957264957265
Modelo5,Kyoto,camera1,camera3,64,0.8682293316439658
Modelo5,Kyoto,camera1,camera3,128,0.8907190370605005
Modelo5,Kyoto,camera1,camera3,256,0.9178545032203569
Modelo5,Kyoto,camera1,camera3,512,0.9197550417062612
Modelo5,Kyoto,camera1,camera3,1024,0.9399218667511351
Modelo5,Kyoto,camera1,camera4,64,0.8997948841698842
Modelo5,Kyoto,camera1,camera4,128,0.9194015444015444
Modelo5,Kyoto,camera1,camera4,256,0.9390685328185329
Modelo5,Kyoto,camera1,camera4,512,0.9318894787644788
Modelo5,Kyoto,camera1,camera4,1024,0.9385859073359073
Modelo5,Kyoto,camera1,camera5,64,0.8927920145887321
Modelo5,Kyoto,camera1,camera5,128,0.9088684134753815
Modelo5,Kyoto,camera1,camera5,256,0.9245608983587676
Modelo5,Kyoto,camera1,camera5,512,0.9250887801132547
Modelo5,Kyoto,camera1,camera5,1024,0.9234571455993857
Modelo5,Kyoto,camera1,camera6,64,0.8961110005967774
Modelo5,Kyoto,camera1,camera6,128,0.8984981102048936
Modelo5,Kyoto,camera1,camera6,256,0.92047941117963
Modelo5,Kyoto,camera1,camera6,512,0.9182912273721902
Modelo5,Kyoto,camera1,camera6,1024,0.9325641535707181
Modelo5,Kyoto,camera1,camera7,64,0.8632660793786113
Modelo5,Kyoto,camera1,camera7,128,0.8816898740172397
Modelo5,Kyoto,camera1,camera7,256,0.921237093871365
Modelo5,Kyoto,camera1,camera7,512,0.9041394335511983
Modelo5,Kyoto,camera1,camera7,1024,0.8883205456095482
Modelo5,Kyoto,camera1,camera8,64,0.8869789071582793
Modelo5,Kyoto,camera1,camera8,128,0.9005979073243647
Modelo5,Kyoto,camera1,camera8,256,0.9266317887394121
Modelo5,Kyoto,camera1,camera8,512,0.9252615844544095
Modelo5,Kyoto,camera1,camera8,1024,0.9357249626307922
Modelo5,Kyoto,camera1,camera9,64,0.8721073742672015
Modelo5,Kyoto,camera1,camera9,128,0.884912064177723
Modelo5,Kyoto,camera1,camera9,256,0.9011107682813946
Modelo5,Kyoto,camera1,camera9,512,0.8928571428571429
Modelo5,Kyoto,camera1,camera9,1024,0.8938599197778463
Modelo5,Kyoto,camera2,PUC,64,0.2049936000641172
Modelo5,Kyoto,camera2,PUC,128,0.184421872458589
Modelo5,Kyoto,camera2,PUC,256,0.1455673077603053
Modelo5,Kyoto,camera2,PUC,512,0.19614919511671927
Modelo5,Kyoto,camera2,PUC,1024,0.17968144112884027
Modelo5,Kyoto,camera2,UFPR04,64,0.32552932173124344
Modelo5,Kyoto,camera2,UFPR04,128,0.21258845648743893
Modelo5,Kyoto,camera2,UFPR04,256,0.20407584819024405
Modelo5,Kyoto,camera2,UFPR04,512,0.20935725555776008
Modelo5,Kyoto,camera2,UFPR04,1024,0.18246837296750848
Modelo5,Kyoto,camera2,UFPR05,64,0.47795035739059627
Modelo5,Kyoto,camera2,UFPR05,128,0.3777844798986639
Modelo5,Kyoto,camera2,UFPR05,256,0.30661398799650147
Modelo5,Kyoto,camera2,UFPR05,512,0.32495099074102
Modelo5,Kyoto,camera2,UFPR05,1024,0.2192779805169346
Modelo5,Kyoto,camera2,camera1,64,0.7516385618835507
Modelo5,Kyoto,camera2,camera1,128,0.8447979637289215
Modelo5,Kyoto,camera2,camera1,256,0.849315940184537
Modelo5,Kyoto,camera2,camera1,512,0.8719694559338211
Modelo5,Kyoto,camera2,camera1,1024,0.855042952593064
Modelo5,Kyoto,camera2,camera2,64,0.9319727891156463
Modelo5,Kyoto,camera2,camera2,128,0.953514739229025
Modelo5,Kyoto,camera2,camera2,256,0.9693877551020408
Modelo5,Kyoto,camera2,camera2,512,0.9727891156462585
Modelo5,Kyoto,camera2,camera2,1024,0.9705215419501134
Modelo5,Kyoto,camera2,camera3,64,0.8793158061450744
Modelo5,Kyoto,camera2,camera3,128,0.9057121740048569
Modelo5,Kyoto,camera2,camera3,256,0.9167986485059656
Modelo5,Kyoto,camera2,camera3,512,0.9326364692218351
Modelo5,Kyoto,camera2,camera3,1024,0.9375989863794741
Modelo5,Kyoto,camera2,camera4,64,0.894546332046332
Modelo5,Kyoto,camera2,camera4,128,0.9166867760617761
Modelo5,Kyoto,camera2,camera4,256,0.9247104247104247
Modelo5,Kyoto,camera2,camera4,512,0.9460062741312741
Modelo5,Kyoto,camera2,camera4,1024,0.9494449806949807
Modelo5,Kyoto,camera2,camera5,64,0.8684614646319224
Modelo5,Kyoto,camera2,camera5,128,0.8888089068048757
Modelo5,Kyoto,camera2,camera5,256,0.8992225741433919
Modelo5,Kyoto,camera2,camera5,512,0.9098281984835397
Modelo5,Kyoto,camera2,camera5,1024,0.910692004990882
Modelo5,Kyoto,camera2,camera6,64,0.8639347523373782
Modelo5,Kyoto,camera2,camera6,128,0.8995922021086135
Modelo5,Kyoto,camera2,camera6,256,0.9145613686095087
Modelo5,Kyoto,camera2,camera6,512,0.9271931569524567
Modelo5,Kyoto,camera2,camera6,1024,0.9394768251442212
Modelo5,Kyoto,camera2,camera7,64,0.829165482618168
Modelo5,Kyoto,camera2,camera7,128,0.8837264374348773
Modelo5,Kyoto,camera2,camera7,256,0.8794638628398219
Modelo5,Kyoto,camera2,camera7,512,0.9073600454674623
Modelo5,Kyoto,camera2,camera7,1024,0.9010135455148243
Modelo5,Kyoto,camera2,camera8,64,0.8707440624480983
Modelo5,Kyoto,camera2,camera8,128,0.899269224381332
Modelo5,Kyoto,camera2,camera8,256,0.9175386148480319
Modelo5,Kyoto,camera2,camera8,512,0.9323202125892709
Modelo5,Kyoto,camera2,camera8,1024,0.9377179870453413
Modelo5,Kyoto,camera2,camera9,64,0.8426411601357605
Modelo5,Kyoto,camera2,camera9,128,0.8950941067571737
Modelo5,Kyoto,camera2,camera9,256,0.8970996605985807
Modelo5,Kyoto,camera2,camera9,512,0.9085158901573588
Modelo5,Kyoto,camera2,camera9,1024,0.9119099043505091
Modelo5,Kyoto,camera3,PUC,64,0.20145536663500094
Modelo5,Kyoto,camera3,PUC,128,0.1726497620355332
Modelo5,Kyoto,camera3,PUC,256,0.14742482137932172
Modelo5,Kyoto,camera3,PUC,512,0.1313507282726302
Modelo5,Kyoto,camera3,PUC,1024,0.11674048790376759
Modelo5,Kyoto,camera3,UFPR04,64,0.39650236671296163
Modelo5,Kyoto,camera3,UFPR04,128,0.26022505031036536
Modelo5,Kyoto,camera3,UFPR04,256,0.3558194684579991
Modelo5,Kyoto,camera3,UFPR04,512,0.3376982889751802
Modelo5,Kyoto,camera3,UFPR04,1024,0.24014814394905662
Modelo5,Kyoto,camera3,UFPR05,64,0.32986699641101425
Modelo5,Kyoto,camera3,UFPR05,128,0.33514491660886087
Modelo5,Kyoto,camera3,UFPR05,256,0.3245528847603824
Modelo5,Kyoto,camera3,UFPR05,512,0.3095273999457128
Modelo5,Kyoto,camera3,UFPR05,1024,0.21629218566215277
Modelo5,Kyoto,camera3,camera1,64,0.7789373210308622
Modelo5,Kyoto,camera3,camera1,128,0.8010817690104995
Modelo5,Kyoto,camera3,camera1,256,0.7632834871142221
Modelo5,Kyoto,camera3,camera1,512,0.7962456251988546
Modelo5,Kyoto,camera3,camera1,1024,0.8544702513522112
Modelo5,Kyoto,camera3,camera2,64,0.8898656898656898
Modelo5,Kyoto,camera3,camera2,128,0.8937728937728938
Modelo5,Kyoto,camera3,camera2,256,0.8896214896214896
Modelo5,Kyoto,camera3,camera2,512,0.9208791208791208
Modelo5,Kyoto,camera3,camera2,1024,0.9477411477411477
Modelo5,Kyoto,camera3,camera3,64,0.9324116743471582
Modelo5,Kyoto,camera3,camera3,128,0.9268817204301075
Modelo5,Kyoto,camera3,camera3,256,0.9382488479262673
Modelo5,Kyoto,camera3,camera3,512,0.9483870967741935
Modelo5,Kyoto,camera3,camera3,1024,0.971121351766513
Modelo5,Kyoto,camera3,camera4,64,0.929355694980695
Modelo5,Kyoto,camera3,camera4,128,0.8998552123552124
Modelo5,Kyoto,camera3,camera4,256,0.9064913127413128
Modelo5,Kyoto,camera3,camera4,512,0.9385255791505791
Modelo5,Kyoto,camera3,camera4,1024,0.9532456563706564
Modelo5,Kyoto,camera3,camera5,64,0.9115558114982244
Modelo5,Kyoto,camera3,camera5,128,0.8831941645071504
Modelo5,Kyoto,camera3,camera5,256,0.8812266052404262
Modelo5,Kyoto,camera3,camera5,512,0.9087724349745657
Modelo5,Kyoto,camera3,camera5,1024,0.9251847586140705
Modelo5,Kyoto,camera3,camera6,64,0.911279092898349
Modelo5,Kyoto,camera3,camera6,128,0.8861149791127909
Modelo5,Kyoto,camera3,camera6,256,0.9006862940123334
Modelo5,Kyoto,camera3,camera6,512,0.9195842450765864
Modelo5,Kyoto,camera3,camera6,1024,0.9394270936940521
Modelo5,Kyoto,camera3,camera7,64,0.8315335796154211
Modelo5,Kyoto,camera3,camera7,128,0.8649711092166336
Modelo5,Kyoto,camera3,camera7,256,0.809368191721133
Modelo5,Kyoto,camera3,camera7,512,0.8500520981339396
Modelo5,Kyoto,camera3,camera7,1024,0.8876574784503173
Modelo5,Kyoto,camera3,camera8,64,0.9086115263245308
Modelo5,Kyoto,camera3,camera8,128,0.899269224381332
Modelo5,Kyoto,camera3,camera8,256,0.9023418036870952
Modelo5,Kyoto,camera3,camera8,512,0.9237668161434978
Modelo5,Kyoto,camera3,camera8,1024,0.9414549078226209
Modelo5,Kyoto,camera3,camera9,64,0.8343103980253008
Modelo5,Kyoto,camera3,camera9,128,0.8637766121567417
Modelo5,Kyoto,camera3,camera9,256,0.8344646713977167
Modelo5,Kyoto,camera3,camera9,512,0.8779697624190065
Modelo5,Kyoto,camera3,camera9,1024,0.906278926257328
Modelo5,Kyoto,camera4,PUC,64,0.23886729385252567
Modelo5,Kyoto,camera4,PUC,128,0.13618544963380108
Modelo5,Kyoto,camera4,PUC,256,0.12299191698705633
Modelo5,Kyoto,camera4,PUC,512,0.13552541941384602
Modelo5,Kyoto,camera4,PUC,1024,0.10161636686365426
Modelo5,Kyoto,camera4,UFPR04,64,0.39867539657795037
Modelo5,Kyoto,camera4,UFPR04,128,0.3296864223425262
Modelo5,Kyoto,camera4,UFPR04,256,0.2934629592887579
Modelo5,Kyoto,camera4,UFPR04,512,0.2387026066910424
Modelo5,Kyoto,camera4,UFPR04,1024,0.24280301956671674
Modelo5,Kyoto,camera4,UFPR05,64,0.48246825707995294
Modelo5,Kyoto,camera4,UFPR05,128,0.39898663932201345
Modelo5,Kyoto,camera4,UFPR05,256,0.41669029164279037
Modelo5,Kyoto,camera4,UFPR05,512,0.35287269656482795
Modelo5,Kyoto,camera4,UFPR05,1024,0.2693548873541032
Modelo5,Kyoto,camera4,camera1,64,0.7642379891823099
Modelo5,Kyoto,camera4,camera1,128,0.8286350620426344
Modelo5,Kyoto,camera4,camera1,256,0.8306076996500159
Modelo5,Kyoto,camera4,camera1,512,0.8221444479796373
Modelo5,Kyoto,camera4,camera1,1024,0.8182628062360802
Modelo5,Kyoto,camera4,camera2,64,0.8134310134310134
Modelo5,Kyoto,camera4,camera2,128,0.9128205128205128
Modelo5,Kyoto,camera4,camera2,256,0.9035409035409036
Modelo5,Kyoto,camera4,camera2,512,0.9035409035409036
Modelo5,Kyoto,camera4,camera2,1024,0.9196581196581196
Modelo5,Kyoto,camera4,camera3,64,0.851335656213705
Modelo5,Kyoto,camera4,camera3,128,0.9036004645760743
Modelo5,Kyoto,camera4,camera3,256,0.9050786611762222
Modelo5,Kyoto,camera4,camera3,512,0.897687678175483
Modelo5,Kyoto,camera4,camera3,1024,0.9213388237778481
Modelo5,Kyoto,camera4,camera4,64,0.9078269020465553
Modelo5,Kyoto,camera4,camera4,128,0.9509451648179972
Modelo5,Kyoto,camera4,camera4,256,0.9362599593813467
Modelo5,Kyoto,camera4,camera4,512,0.927511326355257
Modelo5,Kyoto,camera4,camera4,1024,0.9406342758943915
Modelo5,Kyoto,camera4,camera5,64,0.8674057011229485
Modelo5,Kyoto,camera4,camera5,128,0.9236970918514252
Modelo5,Kyoto,camera4,camera5,256,0.9102601017372108
Modelo5,Kyoto,camera4,camera5,512,0.9021979076686822
Modelo5,Kyoto,camera4,camera5,1024,0.9179383818024762
Modelo5,Kyoto,camera4,camera6,64,0.8624925402824747
Modelo5,Kyoto,camera4,camera6,128,0.9190869305748955
Modelo5,Kyoto,camera4,camera6,256,0.9068032623831311
Modelo5,Kyoto,camera4,camera6,512,0.9008354883628407
Modelo5,Kyoto,camera4,camera6,1024,0.9239108812412969
Modelo5,Kyoto,camera4,camera7,64,0.7777777777777778
Modelo5,Kyoto,camera4,camera7,128,0.8612295159609737
Modelo5,Kyoto,camera4,camera7,256,0.8770484039026238
Modelo5,Kyoto,camera4,camera7,512,0.8758643554039973
Modelo5,Kyoto,camera4,camera7,1024,0.8762432509235578
Modelo5,Kyoto,camera4,camera8,64,0.8546753031057964
Modelo5,Kyoto,camera4,camera8,128,0.9224381332004651
Modelo5,Kyoto,camera4,camera8,256,0.9221059624647069
Modelo5,Kyoto,camera4,camera8,512,0.9211924929413718
Modelo5,Kyoto,camera4,camera8,1024,0.9400847035376183
Modelo5,Kyoto,camera4,camera9,64,0.7742980561555075
Modelo5,Kyoto,camera4,camera9,128,0.8893859919777847
Modelo5,Kyoto,camera4,camera9,256,0.8919315026226473
Modelo5,Kyoto,camera4,camera9,512,0.8893088552915767
Modelo5,Kyoto,camera4,camera9,1024,0.8958654736192533
Modelo5,Kyoto,camera5,PUC,64,0.14798820431706908
Modelo5,Kyoto,camera5,PUC,128,0.10359410027273391
Modelo5,Kyoto,camera5,PUC,256,0.13050447524061637
Modelo5,Kyoto,camera5,PUC,512,0.12011842827946623
Modelo5,Kyoto,camera5,PUC,1024,0.12312392303104736
Modelo5,Kyoto,camera5,UFPR04,64,0.36668461778294265
Modelo5,Kyoto,camera5,UFPR04,128,0.3005394782838733
Modelo5,Kyoto,camera5,UFPR04,256,0.29201742203074366
Modelo5,Kyoto,camera5,UFPR04,512,0.19145337906144005
Modelo5,Kyoto,camera5,UFPR04,1024,0.3652296325689937
Modelo5,Kyoto,camera5,UFPR05,64,0.4664475073136894
Modelo5,Kyoto,camera5,UFPR05,128,0.34068220888500167
Modelo5,Kyoto,camera5,UFPR05,256,0.3569985221823446
Modelo5,Kyoto,camera5,UFPR05,512,0.2243387519980698
Modelo5,Kyoto,camera5,UFPR05,1024,0.25402780709955664
Modelo5,Kyoto,camera5,camera1,64,0.7807190582246262
Modelo5,Kyoto,camera5,camera1,128,0.8434616608335985
Modelo5,Kyoto,camera5,camera1,256,0.7853006681514476
Modelo5,Kyoto,camera5,camera1,512,0.8709513203945275
Modelo5,Kyoto,camera5,camera1,1024,0.7844097995545657
Modelo5,Kyoto,camera5,camera2,64,0.8183150183150183
Modelo5,Kyoto,camera5,camera2,128,0.894993894993895
Modelo5,Kyoto,camera5,camera2,256,0.8566544566544566
Modelo5,Kyoto,camera5,camera2,512,0.9045177045177045
Modelo5,Kyoto,camera5,camera2,1024,0.8759462759462759
Modelo5,Kyoto,camera5,camera3,64,0.8722415795586528
Modelo5,Kyoto,camera5,camera3,128,0.8938866012036744
Modelo5,Kyoto,camera5,camera3,256,0.8762538274733397
Modelo5,Kyoto,camera5,camera3,512,0.9101467638053004
Modelo5,Kyoto,camera5,camera3,1024,0.8974765072326047
Modelo5,Kyoto,camera5,camera4,64,0.912463803088803
Modelo5,Kyoto,camera5,camera4,128,0.936534749034749
Modelo5,Kyoto,camera5,camera4,256,0.9111969111969112
Modelo5,Kyoto,camera5,camera4,512,0.9555984555984556
Modelo5,Kyoto,camera5,camera4,1024,0.9338199806949807
Modelo5,Kyoto,camera5,camera5,64,0.8725296442687747
Modelo5,Kyoto,camera5,camera5,128,0.9216073781291173
Modelo5,Kyoto,camera5,camera5,256,0.8961352657004831
Modelo5,Kyoto,camera5,camera5,512,0.9440052700922266
Modelo5,Kyoto,camera5,camera5,1024,0.9065656565656566
Modelo5,Kyoto,camera5,camera6,64,0.8847722299582256
Modelo5,Kyoto,camera5,camera6,128,0.9322160334195345
Modelo5,Kyoto,camera5,camera6,256,0.9075989655858365
Modelo5,Kyoto,camera5,camera6,512,0.9485776805251641
Modelo5,Kyoto,camera5,camera6,1024,0.9278396658046548
Modelo5,Kyoto,camera5,camera7,64,0.821256038647343
Modelo5,Kyoto,camera5,camera7,128,0.8847210381737236
Modelo5,Kyoto,camera5,camera7,256,0.8627924599791608
Modelo5,Kyoto,camera5,camera7,512,0.9176849483754854
Modelo5,Kyoto,camera5,camera7,1024,0.8378327176281141
Modelo5,Kyoto,camera5,camera8,64,0.8741903338315894
Modelo5,Kyoto,camera5,camera8,128,0.927918950340475
Modelo5,Kyoto,camera5,camera8,256,0.9228948679621325
Modelo5,Kyoto,camera5,camera8,512,0.9498837402424847
Modelo5,Kyoto,camera5,camera8,1024,0.928292642418203
Modelo5,Kyoto,camera5,camera9,64,0.8109379821042888
Modelo5,Kyoto,camera5,camera9,128,0.8832150570811478
Modelo5,Kyoto,camera5,camera9,256,0.8736501079913607
Modelo5,Kyoto,camera5,camera9,512,0.9129898179574205
Modelo5,Kyoto,camera5,camera9,1024,0.8562172169083616
Modelo5,Kyoto,camera6,PUC,64,0.10981724234659601
Modelo5,Kyoto,camera6,PUC,128,0.11877243808091499
Modelo5,Kyoto,camera6,PUC,256,0.17115762228827763
Modelo5,Kyoto,camera6,PUC,512,0.10217267804904497
Modelo5,Kyoto,camera6,PUC,1024,0.10469493638958755
Modelo5,Kyoto,camera6,UFPR04,64,0.3329837589637482
Modelo5,Kyoto,camera6,UFPR04,128,0.22081762610659184
Modelo5,Kyoto,camera6,UFPR04,256,0.375357841331028
Modelo5,Kyoto,camera6,UFPR04,512,0.26241697608722353
Modelo5,Kyoto,camera6,UFPR04,1024,0.17268029061912454
Modelo5,Kyoto,camera6,UFPR05,64,0.45102391651838225
Modelo5,Kyoto,camera6,UFPR05,128,0.35891063727116446
Modelo5,Kyoto,camera6,UFPR05,256,0.3412853997647556
Modelo5,Kyoto,camera6,UFPR05,512,0.2796875471242875
Modelo5,Kyoto,camera6,UFPR05,1024,0.22653436680037398
Modelo5,Kyoto,camera6,camera1,64,0.8400254533884823
Modelo5,Kyoto,camera6,camera1,128,0.8185809735921095
Modelo5,Kyoto,camera6,camera1,256,0.7477569201399936
Modelo5,Kyoto,camera6,camera1,512,0.8208081450843143
Modelo5,Kyoto,camera6,camera1,1024,0.8862233534839326
Modelo5,Kyoto,camera6,camera2,64,0.8703296703296703
Modelo5,Kyoto,camera6,camera2,128,0.8896214896214896
Modelo5,Kyoto,camera6,camera2,256,0.8192918192918193
Modelo5,Kyoto,camera6,camera2,512,0.9074481074481074
Modelo5,Kyoto,camera6,camera2,1024,0.9372405372405372
Modelo5,Kyoto,camera6,camera3,64,0.89198606271777
Modelo5,Kyoto,camera6,camera3,128,0.8959983106324569
Modelo5,Kyoto,camera6,camera3,256,0.8473234082990181
Modelo5,Kyoto,camera6,camera3,512,0.9005384859043396
Modelo5,Kyoto,camera6,camera3,1024,0.9326364692218351
Modelo5,Kyoto,camera6,camera4,64,0.9340612934362934
Modelo5,Kyoto,camera6,camera4,128,0.9215130308880309
Modelo5,Kyoto,camera6,camera4,256,0.9028716216216216
Modelo5,Kyoto,camera6,camera4,512,0.9423262548262549
Modelo5,Kyoto,camera6,camera4,1024,0.9600024131274131
Modelo5,Kyoto,camera6,camera5,64,0.9184662635569633
Modelo5,Kyoto,camera6,camera5,128,0.9162107687877915
Modelo5,Kyoto,camera6,camera5,256,0.8988386601401286
Modelo5,Kyoto,camera6,camera5,512,0.9353584797005471
Modelo5,Kyoto,camera6,camera5,1024,0.9538823303579999
Modelo5,Kyoto,camera6,camera6,64,0.9225888324873096
Modelo5,Kyoto,camera6,camera6,128,0.9130133825565298
Modelo5,Kyoto,camera6,camera6,256,0.8998615597600369
Modelo5,Kyoto,camera6,camera6,512,0.9383940932164282
Modelo5,Kyoto,camera6,camera6,1024,0.9600830641439778
Modelo5,Kyoto,camera6,camera7,64,0.8856209150326797
Modelo5,Kyoto,camera6,camera7,128,0.8843895045941081
Modelo5,Kyoto,camera6,camera7,256,0.8129203372170124
Modelo5,Kyoto,camera6,camera7,512,0.880316377758833
Modelo5,Kyoto,camera6,camera7,1024,0.9203845789523539
Modelo5,Kyoto,camera6,camera8,64,0.9193240325527321
Modelo5,Kyoto,camera6,camera8,128,0.9259674472678957
Modelo5,Kyoto,camera6,camera8,256,0.8998920445108786
Modelo5,Kyoto,camera6,camera8,512,0.9372197309417041
Modelo5,Kyoto,camera6,camera8,1024,0.9545341305430991
Modelo5,Kyoto,camera6,camera9,64,0.8694075902499229
Modelo5,Kyoto,camera6,camera9,128,0.8857605677260105
Modelo5,Kyoto,camera6,camera9,256,0.8451095340944152
Modelo5,Kyoto,camera6,camera9,512,0.9030391854365937
Modelo5,Kyoto,camera6,camera9,1024,0.9312712125887072
Modelo5,Kyoto,camera7,PUC,64,0.14534101168489214
Modelo5,Kyoto,camera7,PUC,128,0.1559462829690988
Modelo5,Kyoto,camera7,PUC,256,0.1310490001720793
Modelo5,Kyoto,camera7,PUC,512,0.14768411896573264
Modelo5,Kyoto,camera7,PUC,1024,0.12975486949081025
Modelo5,Kyoto,camera7,UFPR04,64,0.30140869022986877
Modelo5,Kyoto,camera7,UFPR04,128,0.2503991761382425
Modelo5,Kyoto,camera7,UFPR04,256,0.19768902997836418
Modelo5,Kyoto,camera7,UFPR04,512,0.16772956170932418
Modelo5,Kyoto,camera7,UFPR04,1024,0.14131307691580927
Modelo5,Kyoto,camera7,UFPR05,64,0.3897578188617788
Modelo5,Kyoto,camera7,UFPR05,128,0.3858913653225563
Modelo5,Kyoto,camera7,UFPR05,256,0.29742739089784964
Modelo5,Kyoto,camera7,UFPR05,512,0.27215369303616127
Modelo5,Kyoto,camera7,UFPR05,1024,0.3038091504056459
Modelo5,Kyoto,camera7,camera1,64,0.8503977091950365
Modelo5,Kyoto,camera7,camera1,128,0.851543111676742
Modelo5,Kyoto,camera7,camera1,256,0.900031816735603
Modelo5,Kyoto,camera7,camera1,512,0.8955138402799873
Modelo5,Kyoto,camera7,camera1,1024,0.9073496659242761
Modelo5,Kyoto,camera7,camera2,64,0.8612942612942613
Modelo5,Kyoto,camera7,camera2,128,0.8915750915750916
Modelo5,Kyoto,camera7,camera2,256,0.9228327228327229
Modelo5,Kyoto,camera7,camera2,512,0.937973137973138
Modelo5,Kyoto,camera7,camera2,1024,0.9411477411477411
Modelo5,Kyoto,camera7,camera3,64,0.9083518107908352
Modelo5,Kyoto,camera7,camera3,128,0.9140534262485482
Modelo5,Kyoto,camera7,camera3,256,0.9260901699926091
Modelo5,Kyoto,camera7,camera3,512,0.9303135888501742
Modelo5,Kyoto,camera7,camera3,1024,0.9355928624221307
Modelo5,Kyoto,camera7,camera4,64,0.9388272200772201
Modelo5,Kyoto,camera7,camera4,128,0.9245897683397684
Modelo5,Kyoto,camera7,camera4,256,0.9550555019305019
Modelo5,Kyoto,camera7,camera4,512,0.9563223938223938
Modelo5,Kyoto,camera7,camera4,1024,0.9562620656370656
Modelo5,Kyoto,camera7,camera5,64,0.9271523178807947
Modelo5,Kyoto,camera7,camera5,128,0.9208657260773587
Modelo5,Kyoto,camera7,camera5,256,0.9456281792878395
Modelo5,Kyoto,camera7,camera5,512,0.9502351473269988
Modelo5,Kyoto,camera7,camera5,1024,0.9523466743449467
Modelo5,Kyoto,camera7,camera6,64,0.9219713546847026
Modelo5,Kyoto,camera7,camera6,128,0.9108315098468271
Modelo5,Kyoto,camera7,camera6,256,0.9444002387109608
Modelo5,Kyoto,camera7,camera6,512,0.9465386910682315
Modelo5,Kyoto,camera7,camera6,1024,0.9500198925800676
Modelo5,Kyoto,camera7,camera7,64,0.9284605146406388
Modelo5,Kyoto,camera7,camera7,128,0.9174800354924578
Modelo5,Kyoto,camera7,camera7,256,0.9406610470275066
Modelo5,Kyoto,camera7,camera7,512,0.9433229813664596
Modelo5,Kyoto,camera7,camera7,1024,0.9511978704525288
