tipo_encoder,dataset_encoder,dataset_test,batch,tecnica_fusao,precision,precision_std,accuracy,accuracy_std
SkipEncoder,camera1,camera1,256,sum,0.903812,0.0,0.894633,0.0
SkipEncoder,camera1,camera1,256,mean_probs,0.903812,0.0,0.894633,0.0
SkipEncoder,camera1,camera1,256,max,0.912729,0.0,0.906358,0.0
SkipEncoder,camera1,camera1,256,mult,0.90666,0.0,0.898431,0.0
SkipEncoder,camera1,camera1,256,vote,0.905649,0.0,0.898596,0.0
SkipEncoder,camera1,camera2,256,mean_individual_models,0.841161,0.205301,0.862472,0.133964
SkipEncoder,camera1,camera2,256,sum,0.967206,0.0,0.96712,0.0
SkipEncoder,camera1,camera2,256,mean_probs,0.967206,0.0,0.96712,0.0
SkipEncoder,camera1,camera2,256,max,0.976346,0.0,0.97619,0.0
SkipEncoder,camera1,camera2,256,mult,0.971898,0.0,0.971655,0.0
SkipEncoder,camera1,camera2,256,vote,0.967206,0.0,0.96712,0.0
SkipEncoder,camera1,camera3,256,mean_individual_models,0.807984,0.190471,0.823441,0.115785
SkipEncoder,camera1,camera3,256,sum,0.94409,0.0,0.941628,0.0
SkipEncoder,camera1,camera3,256,mean_probs,0.94409,0.0,0.941628,0.0
SkipEncoder,camera1,camera3,256,max,0.935181,0.0,0.930568,0.0
SkipEncoder,camera1,camera3,256,mult,0.941639,0.0,0.938249,0.0
SkipEncoder,camera1,camera3,256,vote,0.945988,0.0,0.944393,0.0
SkipEncoder,camera1,camera4,256,mean_individual_models,0.798072,0.182255,0.802328,0.103895
SkipEncoder,camera1,camera4,256,sum,0.901821,0.0,0.886112,0.0
SkipEncoder,camera1,camera4,256,mean_probs,0.901821,0.0,0.886112,0.0
SkipEncoder,camera1,camera4,256,max,0.880836,0.0,0.861115,0.0
SkipEncoder,camera1,camera4,256,mult,0.890877,0.0,0.872676,0.0
SkipEncoder,camera1,camera4,256,vote,0.906105,0.0,0.893454,0.0
SkipEncoder,camera1,camera5,256,mean_individual_models,0.759766,0.168466,0.7454,0.092211
SkipEncoder,camera1,camera5,256,sum,0.843407,0.0,0.802701,0.0
SkipEncoder,camera1,camera5,256,mean_probs,0.843407,0.0,0.802701,0.0
SkipEncoder,camera1,camera5,256,max,0.837956,0.0,0.780303,0.0
SkipEncoder,camera1,camera5,256,mult,0.843283,0.0,0.794686,0.0
SkipEncoder,camera1,camera5,256,vote,0.850546,0.0,0.817194,0.0
SkipEncoder,camera1,camera6,256,mean_individual_models,0.80121,0.186383,0.809172,0.109796
SkipEncoder,camera1,camera6,256,sum,0.909823,0.0,0.898131,0.0
SkipEncoder,camera1,camera6,256,mean_probs,0.909823,0.0,0.898131,0.0
SkipEncoder,camera1,camera6,256,max,0.90398,0.0,0.890401,0.0
SkipEncoder,camera1,camera6,256,mult,0.909398,0.0,0.89617,0.0
SkipEncoder,camera1,camera6,256,vote,0.91403,0.0,0.904361,0.0
SkipEncoder,camera1,camera7,256,mean_individual_models,0.782174,0.185951,0.765905,0.111367
SkipEncoder,camera1,camera7,256,sum,0.867928,0.0,0.822981,0.0
SkipEncoder,camera1,camera7,256,mean_probs,0.867928,0.0,0.822981,0.0
SkipEncoder,camera1,camera7,256,max,0.859293,0.0,0.799468,0.0
SkipEncoder,camera1,camera7,256,mult,0.865063,0.0,0.813776,0.0
SkipEncoder,camera1,camera7,256,vote,0.873449,0.0,0.834849,0.0
SkipEncoder,camera1,camera8,256,mean_individual_models,0.813216,0.192542,0.825222,0.117755
SkipEncoder,camera1,camera8,256,sum,0.933442,0.0,0.927662,0.0
SkipEncoder,camera1,camera8,256,mean_probs,0.933442,0.0,0.927662,0.0
SkipEncoder,camera1,camera8,256,max,0.920152,0.0,0.909915,0.0
SkipEncoder,camera1,camera8,256,mult,0.928419,0.0,0.920621,0.0
SkipEncoder,camera1,camera8,256,vote,0.935543,0.0,0.931038,0.0
SkipEncoder,camera1,camera9,256,mean_individual_models,0.756422,0.169398,0.760554,0.089975
SkipEncoder,camera1,camera9,256,sum,0.859736,0.0,0.8437,0.0
SkipEncoder,camera1,camera9,256,mean_probs,0.859736,0.0,0.8437,0.0
SkipEncoder,camera1,camera9,256,max,0.84795,0.0,0.828852,0.0
SkipEncoder,camera1,camera9,256,mult,0.854853,0.0,0.836878,0.0
SkipEncoder,camera1,camera9,256,vote,0.861238,0.0,0.847111,0.0
SkipEncoder,camera1,PUC,256,mean_individual_models,0.743331,0.171248,0.751124,0.105803
SkipEncoder,camera1,PUC,256,sum,0.90486,0.0,0.903789,0.0
SkipEncoder,camera1,PUC,256,mean_probs,0.90486,0.0,0.903789,0.0
SkipEncoder,camera1,PUC,256,max,0.874614,0.0,0.873485,0.0
SkipEncoder,camera1,PUC,256,mult,0.893241,0.0,0.888268,0.0
SkipEncoder,camera1,PUC,256,vote,0.900049,0.0,0.899849,0.0
SkipEncoder,camera1,UFPR04,256,mean_individual_models,0.652991,0.158763,0.632602,0.108367
SkipEncoder,camera1,UFPR04,256,sum,0.820729,0.0,0.821948,0.0
SkipEncoder,camera1,UFPR04,256,mean_probs,0.820729,0.0,0.821948,0.0
SkipEncoder,camera1,UFPR04,256,max,0.797932,0.0,0.799208,0.0
SkipEncoder,camera1,UFPR04,256,mult,0.813749,0.0,0.807646,0.0
SkipEncoder,camera1,UFPR04,256,vote,0.812056,0.0,0.813649,0.0
SkipEncoder,camera1,UFPR05,256,mean_individual_models,0.696086,0.162705,0.70894,0.106237
SkipEncoder,camera1,UFPR05,256,sum,0.837275,0.0,0.825523,0.0
SkipEncoder,camera1,UFPR05,256,mean_probs,0.837275,0.0,0.825523,0.0
SkipEncoder,camera1,UFPR05,256,max,0.800218,0.0,0.771798,0.0
SkipEncoder,camera1,UFPR05,256,mult,0.820327,0.0,0.800575,0.0
SkipEncoder,camera1,UFPR05,256,vote,0.837901,0.0,0.829815,0.0
SkipEncoder,camera1,camera1,512,mean_individual_models,0.814522,0.200089,0.829529,0.132873
SkipEncoder,camera1,camera1,512,sum,0.929205,0.0,0.927333,0.0
SkipEncoder,camera1,camera1,512,mean_probs,0.929205,0.0,0.927333,0.0
SkipEncoder,camera1,camera1,512,max,0.940902,0.0,0.940545,0.0
SkipEncoder,camera1,camera1,512,mult,0.934109,0.0,0.932783,0.0
SkipEncoder,camera1,camera1,512,vote,0.922568,0.0,0.919405,0.0
SkipEncoder,camera1,camera2,512,mean_individual_models,0.856989,0.211676,0.880726,0.142143
SkipEncoder,camera1,camera2,512,sum,0.970581,0.0,0.970522,0.0
SkipEncoder,camera1,camera2,512,mean_probs,0.970581,0.0,0.970522,0.0
SkipEncoder,camera1,camera2,512,max,0.973084,0.0,0.972789,0.0
SkipEncoder,camera1,camera2,512,mult,0.969737,0.0,0.969388,0.0
SkipEncoder,camera1,camera2,512,vote,0.969542,0.0,0.969388,0.0
SkipEncoder,camera1,camera3,512,mean_individual_models,0.816008,0.187668,0.839969,0.110397
SkipEncoder,camera1,camera3,512,sum,0.943589,0.0,0.942243,0.0
SkipEncoder,camera1,camera3,512,mean_probs,0.943589,0.0,0.942243,0.0
SkipEncoder,camera1,camera3,512,max,0.933974,0.0,0.932719,0.0
SkipEncoder,camera1,camera3,512,mult,0.940631,0.0,0.938863,0.0
SkipEncoder,camera1,camera3,512,vote,0.941282,0.0,0.939171,0.0
SkipEncoder,camera1,camera4,512,mean_individual_models,0.813841,0.192373,0.828589,0.117603
SkipEncoder,camera1,camera4,512,sum,0.925671,0.0,0.918606,0.0
SkipEncoder,camera1,camera4,512,mean_probs,0.925671,0.0,0.918606,0.0
SkipEncoder,camera1,camera4,512,max,0.911883,0.0,0.903765,0.0
SkipEncoder,camera1,camera4,512,mult,0.917202,0.0,0.909077,0.0
SkipEncoder,camera1,camera4,512,vote,0.921552,0.0,0.913139,0.0
SkipEncoder,camera1,camera5,512,mean_individual_models,0.767622,0.177552,0.768753,0.100738
SkipEncoder,camera1,camera5,512,sum,0.866826,0.0,0.843105,0.0
SkipEncoder,camera1,camera5,512,mean_probs,0.866826,0.0,0.843105,0.0
SkipEncoder,camera1,camera5,512,max,0.87046,0.0,0.841897,0.0
SkipEncoder,camera1,camera5,512,mult,0.866103,0.0,0.837725,0.0
SkipEncoder,camera1,camera5,512,vote,0.86174,0.0,0.83487,0.0
SkipEncoder,camera1,camera6,512,mean_individual_models,0.817327,0.189617,0.836352,0.11262
SkipEncoder,camera1,camera6,512,sum,0.930838,0.0,0.925934,0.0
SkipEncoder,camera1,camera6,512,mean_probs,0.930838,0.0,0.925934,0.0
SkipEncoder,camera1,camera6,512,max,0.929975,0.0,0.924781,0.0
SkipEncoder,camera1,camera6,512,mult,0.930005,0.0,0.924204,0.0
SkipEncoder,camera1,camera6,512,vote,0.926351,0.0,0.920281,0.0
SkipEncoder,camera1,camera7,512,mean_individual_models,0.793088,0.175872,0.791271,0.088677
SkipEncoder,camera1,camera7,512,sum,0.879352,0.0,0.845719,0.0
SkipEncoder,camera1,camera7,512,mean_probs,0.879352,0.0,0.845719,0.0
SkipEncoder,camera1,camera7,512,max,0.877249,0.0,0.840728,0.0
SkipEncoder,camera1,camera7,512,mult,0.8795,0.0,0.842613,0.0
SkipEncoder,camera1,camera7,512,vote,0.875488,0.0,0.838842,0.0
SkipEncoder,camera1,camera8,512,mean_individual_models,0.827521,0.1934,0.848939,0.116883
SkipEncoder,camera1,camera8,512,sum,0.941499,0.0,0.938561,0.0
SkipEncoder,camera1,camera8,512,mean_probs,0.941499,0.0,0.938561,0.0
SkipEncoder,camera1,camera8,512,max,0.941077,0.0,0.936921,0.0
SkipEncoder,camera1,camera8,512,mult,0.939857,0.0,0.935667,0.0
SkipEncoder,camera1,camera8,512,vote,0.940035,0.0,0.936535,0.0
SkipEncoder,camera1,camera9,512,mean_individual_models,0.769338,0.17898,0.783608,0.105534
SkipEncoder,camera1,camera9,512,sum,0.886346,0.0,0.880016,0.0
SkipEncoder,camera1,camera9,512,mean_probs,0.886346,0.0,0.880016,0.0
SkipEncoder,camera1,camera9,512,max,0.893558,0.0,0.883828,0.0
SkipEncoder,camera1,camera9,512,mult,0.88003,0.0,0.871188,0.0
SkipEncoder,camera1,camera9,512,vote,0.880734,0.0,0.872793,0.0
SkipEncoder,camera1,PUC,512,mean_individual_models,0.748373,0.171668,0.753364,0.107305
SkipEncoder,camera1,PUC,512,sum,0.889925,0.0,0.88558,0.0
SkipEncoder,camera1,PUC,512,mean_probs,0.889925,0.0,0.88558,0.0
SkipEncoder,camera1,PUC,512,max,0.848304,0.0,0.836562,0.0
SkipEncoder,camera1,PUC,512,mult,0.867715,0.0,0.866383,0.0
SkipEncoder,camera1,PUC,512,vote,0.888222,0.0,0.88525,0.0
SkipEncoder,camera1,UFPR04,512,mean_individual_models,0.645919,0.132725,0.611675,0.08838
SkipEncoder,camera1,UFPR04,512,sum,0.770809,0.0,0.73728,0.0
SkipEncoder,camera1,UFPR04,512,mean_probs,0.770809,0.0,0.73728,0.0
SkipEncoder,camera1,UFPR04,512,max,0.687992,0.0,0.575803,0.0
SkipEncoder,camera1,UFPR04,512,mult,0.73782,0.0,0.722654,0.0
SkipEncoder,camera1,UFPR04,512,vote,0.770785,0.0,0.745013,0.0
SkipEncoder,camera1,UFPR05,512,mean_individual_models,0.698997,0.177337,0.713053,0.125105
SkipEncoder,camera1,UFPR05,512,sum,0.851281,0.0,0.850679,0.0
SkipEncoder,camera1,UFPR05,512,mean_probs,0.851281,0.0,0.850679,0.0
SkipEncoder,camera1,UFPR05,512,max,0.8176,0.0,0.810242,0.0
SkipEncoder,camera1,UFPR05,512,mult,0.822614,0.0,0.814168,0.0
SkipEncoder,camera1,UFPR05,512,vote,0.846895,0.0,0.8442,0.0
SkipEncoder,camera1,camera1,1024,mean_individual_models,0.822829,0.185971,0.838893,0.105647
SkipEncoder,camera1,camera1,1024,sum,0.925529,0.0,0.922213,0.0
SkipEncoder,camera1,camera1,1024,mean_probs,0.925529,0.0,0.922213,0.0
SkipEncoder,camera1,camera1,1024,max,0.913907,0.0,0.90768,0.0
SkipEncoder,camera1,camera1,1024,mult,0.918849,0.0,0.913955,0.0
SkipEncoder,camera1,camera1,1024,vote,0.93059,0.0,0.928489,0.0
SkipEncoder,camera1,camera2,1024,mean_individual_models,0.862927,0.211525,0.886395,0.139822
SkipEncoder,camera1,camera2,1024,sum,0.97181,0.0,0.971655,0.0
SkipEncoder,camera1,camera2,1024,mean_probs,0.97181,0.0,0.971655,0.0
SkipEncoder,camera1,camera2,1024,max,0.976987,0.0,0.97619,0.0
SkipEncoder,camera1,camera2,1024,mult,0.966857,0.0,0.965986,0.0
SkipEncoder,camera1,camera2,1024,vote,0.969474,0.0,0.969388,0.0
SkipEncoder,camera1,camera3,1024,mean_individual_models,0.820412,0.194901,0.838157,0.122203
SkipEncoder,camera1,camera3,1024,sum,0.937195,0.0,0.932719,0.0
SkipEncoder,camera1,camera3,1024,mean_probs,0.937195,0.0,0.932719,0.0
SkipEncoder,camera1,camera3,1024,max,0.916181,0.0,0.906605,0.0
SkipEncoder,camera1,camera3,1024,mult,0.930694,0.0,0.92381,0.0
SkipEncoder,camera1,camera3,1024,vote,0.936829,0.0,0.933641,0.0
SkipEncoder,camera1,camera4,1024,mean_individual_models,0.816015,0.189018,0.82659,0.111157
SkipEncoder,camera1,camera4,1024,sum,0.926228,0.0,0.916888,0.0
SkipEncoder,camera1,camera4,1024,mean_probs,0.926228,0.0,0.916888,0.0
SkipEncoder,camera1,camera4,1024,max,0.89455,0.0,0.879706,0.0
SkipEncoder,camera1,camera4,1024,mult,0.912486,0.0,0.900172,0.0
SkipEncoder,camera1,camera4,1024,vote,0.930581,0.0,0.923137,0.0
SkipEncoder,camera1,camera5,1024,mean_individual_models,0.769955,0.1724,0.765382,0.090253
SkipEncoder,camera1,camera5,1024,sum,0.859761,0.0,0.825977,0.0
SkipEncoder,camera1,camera5,1024,mean_probs,0.859761,0.0,0.825977,0.0
SkipEncoder,camera1,camera5,1024,max,0.8507,0.0,0.802591,0.0
SkipEncoder,camera1,camera5,1024,mult,0.854488,0.0,0.811924,0.0
SkipEncoder,camera1,camera5,1024,vote,0.863939,0.0,0.837286,0.0
SkipEncoder,camera1,camera6,1024,mean_individual_models,0.81767,0.192761,0.831472,0.118697
SkipEncoder,camera1,camera6,1024,sum,0.927152,0.0,0.920166,0.0
SkipEncoder,camera1,camera6,1024,mean_probs,0.927152,0.0,0.920166,0.0
SkipEncoder,camera1,camera6,1024,max,0.916436,0.0,0.907707,0.0
SkipEncoder,camera1,camera6,1024,mult,0.923646,0.0,0.913936,0.0
SkipEncoder,camera1,camera6,1024,vote,0.931202,0.0,0.926165,0.0
SkipEncoder,camera1,camera7,1024,mean_individual_models,0.787428,0.187983,0.774213,0.110944
SkipEncoder,camera1,camera7,1024,sum,0.873616,0.0,0.833185,0.0
SkipEncoder,camera1,camera7,1024,mean_probs,0.873616,0.0,0.833185,0.0
SkipEncoder,camera1,camera7,1024,max,0.864751,0.0,0.815106,0.0
SkipEncoder,camera1,camera7,1024,mult,0.871383,0.0,0.82276,0.0
SkipEncoder,camera1,camera7,1024,vote,0.87638,0.0,0.840506,0.0
SkipEncoder,camera1,camera8,1024,mean_individual_models,0.829092,0.199383,0.845004,0.127556
SkipEncoder,camera1,camera8,1024,sum,0.942405,0.0,0.938657,0.0
SkipEncoder,camera1,camera8,1024,mean_probs,0.942405,0.0,0.938657,0.0
SkipEncoder,camera1,camera8,1024,max,0.931593,0.0,0.9239,0.0
SkipEncoder,camera1,camera8,1024,mult,0.934741,0.0,0.928819,0.0
SkipEncoder,camera1,camera8,1024,vote,0.945313,0.0,0.942323,0.0
SkipEncoder,camera1,camera9,1024,mean_individual_models,0.770083,0.174481,0.778331,0.098026
SkipEncoder,camera1,camera9,1024,sum,0.873632,0.0,0.862761,0.0
SkipEncoder,camera1,camera9,1024,mean_probs,0.873632,0.0,0.862761,0.0
SkipEncoder,camera1,camera9,1024,max,0.868245,0.0,0.852327,0.0
SkipEncoder,camera1,camera9,1024,mult,0.86724,0.0,0.852327,0.0
SkipEncoder,camera1,camera9,1024,vote,0.876979,0.0,0.868379,0.0
SkipEncoder,camera1,PUC,1024,mean_individual_models,0.757582,0.175235,0.761787,0.110223
SkipEncoder,camera1,PUC,1024,sum,0.88874,0.0,0.886297,0.0
SkipEncoder,camera1,PUC,1024,mean_probs,0.88874,0.0,0.886297,0.0
SkipEncoder,camera1,PUC,1024,max,0.85683,0.0,0.852481,0.0
SkipEncoder,camera1,PUC,1024,mult,0.896411,0.0,0.896238,0.0
SkipEncoder,camera1,PUC,1024,vote,0.886842,0.0,0.883348,0.0
SkipEncoder,camera1,UFPR04,1024,mean_individual_models,0.638786,0.147458,0.588904,0.080548
SkipEncoder,camera1,UFPR04,1024,sum,0.732157,0.0,0.654412,0.0
SkipEncoder,camera1,UFPR04,1024,mean_probs,0.732157,0.0,0.654412,0.0
SkipEncoder,camera1,UFPR04,1024,max,0.773952,0.0,0.717506,0.0
SkipEncoder,camera1,UFPR04,1024,mult,0.772686,0.0,0.76182,0.0
SkipEncoder,camera1,UFPR04,1024,vote,0.722379,0.0,0.631857,0.0
SkipEncoder,camera1,UFPR05,1024,mean_individual_models,0.715692,0.164867,0.725939,0.111719
SkipEncoder,camera1,UFPR05,1024,sum,0.865174,0.0,0.864885,0.0
SkipEncoder,camera1,UFPR05,1024,mean_probs,0.865174,0.0,0.864885,0.0
SkipEncoder,camera1,UFPR05,1024,max,0.822208,0.0,0.810742,0.0
SkipEncoder,camera1,UFPR05,1024,mult,0.829862,0.0,0.816863,0.0
SkipEncoder,camera1,UFPR05,1024,vote,0.866011,0.0,0.867207,0.0
SkipEncoder,camera2,camera1,64,mean_individual_models,0.744725,0.164718,0.725087,0.111941
SkipEncoder,camera2,camera1,64,sum,0.822847,0.0,0.766969,0.0
SkipEncoder,camera2,camera1,64,mean_probs,0.822847,0.0,0.766969,0.0
SkipEncoder,camera2,camera1,64,max,0.791968,0.0,0.68687,0.0
SkipEncoder,camera2,camera1,64,mult,0.805399,0.0,0.719736,0.0
SkipEncoder,camera2,camera1,64,vote,0.832929,0.0,0.791247,0.0
SkipEncoder,camera2,camera2,64,mean_individual_models,0.835208,0.200814,0.854649,0.126922
SkipEncoder,camera2,camera2,64,sum,0.957885,0.0,0.954649,0.0
SkipEncoder,camera2,camera2,64,mean_probs,0.957885,0.0,0.954649,0.0
SkipEncoder,camera2,camera2,64,max,0.921547,0.0,0.909297,0.0
SkipEncoder,camera2,camera2,64,mult,0.928915,0.0,0.918367,0.0
SkipEncoder,camera2,camera2,64,vote,0.957637,0.0,0.955782,0.0
SkipEncoder,camera2,camera3,64,mean_individual_models,0.767057,0.180794,0.771951,0.109193
SkipEncoder,camera2,camera3,64,sum,0.922459,0.0,0.910599,0.0
SkipEncoder,camera2,camera3,64,mean_probs,0.922459,0.0,0.910599,0.0
SkipEncoder,camera2,camera3,64,max,0.846942,0.0,0.811982,0.0
SkipEncoder,camera2,camera3,64,mult,0.892971,0.0,0.868203,0.0
SkipEncoder,camera2,camera3,64,vote,0.922661,0.0,0.915822,0.0
SkipEncoder,camera2,camera4,64,mean_individual_models,0.775741,0.178379,0.771692,0.105964
SkipEncoder,camera2,camera4,64,sum,0.87773,0.0,0.846899,0.0
SkipEncoder,camera2,camera4,64,mean_probs,0.87773,0.0,0.846899,0.0
SkipEncoder,camera2,camera4,64,max,0.834943,0.0,0.776754,0.0
SkipEncoder,camera2,camera4,64,mult,0.862309,0.0,0.819091,0.0
SkipEncoder,camera2,camera4,64,vote,0.887339,0.0,0.862678,0.0
SkipEncoder,camera2,camera5,64,mean_individual_models,0.74338,0.168399,0.729095,0.101171
SkipEncoder,camera2,camera5,64,sum,0.844719,0.0,0.791392,0.0
SkipEncoder,camera2,camera5,64,mean_probs,0.844719,0.0,0.791392,0.0
SkipEncoder,camera2,camera5,64,max,0.80453,0.0,0.711902,0.0
SkipEncoder,camera2,camera5,64,mult,0.830788,0.0,0.762297,0.0
SkipEncoder,camera2,camera5,64,vote,0.85455,0.0,0.812033,0.0
SkipEncoder,camera2,camera6,64,mean_individual_models,0.761388,0.178871,0.759599,0.108808
SkipEncoder,camera2,camera6,64,sum,0.883681,0.0,0.851407,0.0
SkipEncoder,camera2,camera6,64,mean_probs,0.883681,0.0,0.851407,0.0
SkipEncoder,camera2,camera6,64,max,0.846232,0.0,0.787494,0.0
SkipEncoder,camera2,camera6,64,mult,0.869977,0.0,0.825796,0.0
SkipEncoder,camera2,camera6,64,vote,0.890095,0.0,0.865713,0.0
SkipEncoder,camera2,camera7,64,mean_individual_models,0.760516,0.18425,0.744942,0.121139
SkipEncoder,camera2,camera7,64,sum,0.874467,0.0,0.828527,0.0
SkipEncoder,camera2,camera7,64,mean_probs,0.874467,0.0,0.828527,0.0
SkipEncoder,camera2,camera7,64,max,0.824435,0.0,0.731477,0.0
SkipEncoder,camera2,camera7,64,mult,0.853741,0.0,0.786602,0.0
SkipEncoder,camera2,camera7,64,vote,0.883932,0.0,0.847715,0.0
SkipEncoder,camera2,camera8,64,mean_individual_models,0.778802,0.184323,0.779495,0.116583
SkipEncoder,camera2,camera8,64,sum,0.911302,0.0,0.892361,0.0
SkipEncoder,camera2,camera8,64,mean_probs,0.911302,0.0,0.892361,0.0
SkipEncoder,camera2,camera8,64,max,0.852379,0.0,0.797068,0.0
SkipEncoder,camera2,camera8,64,mult,0.890536,0.0,0.859086,0.0
SkipEncoder,camera2,camera8,64,vote,0.919972,0.0,0.906636,0.0
SkipEncoder,camera2,camera9,64,mean_individual_models,0.74183,0.167356,0.730899,0.094707
SkipEncoder,camera2,camera9,64,sum,0.850214,0.0,0.814205,0.0
SkipEncoder,camera2,camera9,64,mean_probs,0.850214,0.0,0.814205,0.0
SkipEncoder,camera2,camera9,64,max,0.820603,0.0,0.744783,0.0
SkipEncoder,camera2,camera9,64,mult,0.835017,0.0,0.775482,0.0
SkipEncoder,camera2,camera9,64,vote,0.859268,0.0,0.832464,0.0
SkipEncoder,camera2,PUC,64,mean_individual_models,0.69461,0.163324,0.681003,0.104767
SkipEncoder,camera2,PUC,64,sum,0.835859,0.0,0.833807,0.0
SkipEncoder,camera2,PUC,64,mean_probs,0.835859,0.0,0.833807,0.0
SkipEncoder,camera2,PUC,64,max,0.806864,0.0,0.80077,0.0
SkipEncoder,camera2,PUC,64,mult,0.835129,0.0,0.834334,0.0
SkipEncoder,camera2,PUC,64,vote,0.840291,0.0,0.836487,0.0
SkipEncoder,camera2,UFPR04,64,mean_individual_models,0.602211,0.186348,0.583056,0.094399
SkipEncoder,camera2,UFPR04,64,sum,0.759858,0.0,0.761381,0.0
SkipEncoder,camera2,UFPR04,64,mean_probs,0.759858,0.0,0.761381,0.0
SkipEncoder,camera2,UFPR04,64,max,0.643893,0.0,0.64101,0.0
SkipEncoder,camera2,UFPR04,64,mult,0.711232,0.0,0.709553,0.0
SkipEncoder,camera2,UFPR04,64,vote,0.759666,0.0,0.76167,0.0
SkipEncoder,camera2,UFPR05,64,mean_individual_models,0.658119,0.149348,0.647325,0.106197
SkipEncoder,camera2,UFPR05,64,sum,0.749645,0.0,0.707689,0.0
SkipEncoder,camera2,UFPR05,64,mean_probs,0.749645,0.0,0.707689,0.0
SkipEncoder,camera2,UFPR05,64,max,0.679363,0.0,0.594371,0.0
SkipEncoder,camera2,UFPR05,64,mult,0.709216,0.0,0.641214,0.0
SkipEncoder,camera2,UFPR05,64,vote,0.757134,0.0,0.725403,0.0
SkipEncoder,camera2,camera1,128,mean_individual_models,0.761398,0.168372,0.73924,0.119342
SkipEncoder,camera2,camera1,128,sum,0.834835,0.0,0.793394,0.0
SkipEncoder,camera2,camera1,128,mean_probs,0.834835,0.0,0.793394,0.0
SkipEncoder,camera2,camera1,128,max,0.812216,0.0,0.75673,0.0
SkipEncoder,camera2,camera1,128,mult,0.820313,0.0,0.761189,0.0
SkipEncoder,camera2,camera1,128,vote,0.846456,0.0,0.81569,0.0
SkipEncoder,camera2,camera2,128,mean_individual_models,0.860539,0.210235,0.881633,0.138103
SkipEncoder,camera2,camera2,128,sum,0.974082,0.0,0.972789,0.0
SkipEncoder,camera2,camera2,128,mean_probs,0.974082,0.0,0.972789,0.0
SkipEncoder,camera2,camera2,128,max,0.964059,0.0,0.961451,0.0
SkipEncoder,camera2,camera2,128,mult,0.96603,0.0,0.963719,0.0
SkipEncoder,camera2,camera2,128,vote,0.972835,0.0,0.971655,0.0
SkipEncoder,camera2,camera3,128,mean_individual_models,0.795602,0.188769,0.80765,0.120595
SkipEncoder,camera2,camera3,128,sum,0.939947,0.0,0.935484,0.0
SkipEncoder,camera2,camera3,128,mean_probs,0.939947,0.0,0.935484,0.0
SkipEncoder,camera2,camera3,128,max,0.908111,0.0,0.890323,0.0
SkipEncoder,camera2,camera3,128,mult,0.934071,0.0,0.926267,0.0
SkipEncoder,camera2,camera3,128,vote,0.936564,0.0,0.934255,0.0
SkipEncoder,camera2,camera4,128,mean_individual_models,0.810397,0.187146,0.813842,0.11344
SkipEncoder,camera2,camera4,128,sum,0.918057,0.0,0.90689,0.0
SkipEncoder,camera2,camera4,128,mean_probs,0.918057,0.0,0.90689,0.0
SkipEncoder,camera2,camera4,128,max,0.886401,0.0,0.860803,0.0
SkipEncoder,camera2,camera4,128,mult,0.908053,0.0,0.891736,0.0
SkipEncoder,camera2,camera4,128,vote,0.923808,0.0,0.91517,0.0
SkipEncoder,camera2,camera5,128,mean_individual_models,0.768197,0.171974,0.759354,0.097436
SkipEncoder,camera2,camera5,128,sum,0.867084,0.0,0.834102,0.0
SkipEncoder,camera2,camera5,128,mean_probs,0.867084,0.0,0.834102,0.0
SkipEncoder,camera2,camera5,128,max,0.841918,0.0,0.78711,0.0
SkipEncoder,camera2,camera5,128,mult,0.859876,0.0,0.818072,0.0
SkipEncoder,camera2,camera5,128,vote,0.873487,0.0,0.847716,0.0
SkipEncoder,camera2,camera6,128,mean_individual_models,0.805273,0.189355,0.810037,0.11847
SkipEncoder,camera2,camera6,128,sum,0.920889,0.0,0.90736,0.0
SkipEncoder,camera2,camera6,128,mean_probs,0.920889,0.0,0.90736,0.0
SkipEncoder,camera2,camera6,128,max,0.887655,0.0,0.86006,0.0
SkipEncoder,camera2,camera6,128,mult,0.909826,0.0,0.891671,0.0
SkipEncoder,camera2,camera6,128,vote,0.927694,0.0,0.917397,0.0
SkipEncoder,camera2,camera7,128,mean_individual_models,0.781657,0.186971,0.764142,0.116307
SkipEncoder,camera2,camera7,128,sum,0.882812,0.0,0.843057,0.0
SkipEncoder,camera2,camera7,128,mean_probs,0.882812,0.0,0.843057,0.0
SkipEncoder,camera2,camera7,128,max,0.850488,0.0,0.78272,0.0
SkipEncoder,camera2,camera7,128,mult,0.869403,0.0,0.816659,0.0
SkipEncoder,camera2,camera7,128,vote,0.888938,0.0,0.854592,0.0
SkipEncoder,camera2,camera8,128,mean_individual_models,0.812327,0.194519,0.818422,0.126413
SkipEncoder,camera2,camera8,128,sum,0.940581,0.0,0.934124,0.0
SkipEncoder,camera2,camera8,128,mean_probs,0.940581,0.0,0.934124,0.0
SkipEncoder,camera2,camera8,128,max,0.901537,0.0,0.878954,0.0
SkipEncoder,camera2,camera8,128,mult,0.927705,0.0,0.915509,0.0
SkipEncoder,camera2,camera8,128,vote,0.9414,0.0,0.936632,0.0
SkipEncoder,camera2,camera9,128,mean_individual_models,0.762088,0.171298,0.752067,0.093787
SkipEncoder,camera2,camera9,128,sum,0.859847,0.0,0.825241,0.0
SkipEncoder,camera2,camera9,128,mean_probs,0.859847,0.0,0.825241,0.0
SkipEncoder,camera2,camera9,128,max,0.851597,0.0,0.803772,0.0
SkipEncoder,camera2,camera9,128,mult,0.853108,0.0,0.809791,0.0
