encoder,classificador,teste,batch,n_models,combination,fusion_method,value
PKLot,camera1,camera1,64,3,"(0, 5, 7)",sum,0.9375722543352601
PKLot,camera1,camera1,64,3,"(0, 5, 7)",mean_probs,0.9375722543352601
PKLot,camera1,camera1,64,3,"(0, 5, 7)",max,0.9344343517753922
PKLot,camera1,camera1,64,3,"(0, 5, 7)",mult,0.9372419488026424
PKLot,camera1,camera1,64,3,"(0, 5, 7)",vote,0.9370767960363336
PKLot,camera1,camera1,64,3,"(0, 5, 8)",sum,0.9303055326176713
PKLot,camera1,camera1,64,3,"(0, 5, 8)",mean_probs,0.9303055326176713
PKLot,camera1,camera1,64,3,"(0, 5, 8)",max,0.9260115606936417
PKLot,camera1,camera1,64,3,"(0, 5, 8)",mult,0.9288191577208919
PKLot,camera1,camera1,64,3,"(0, 5, 8)",vote,0.9317919075144508
PKLot,camera1,camera1,64,3,"(0, 5, 9)",sum,0.9144508670520232
PKLot,camera1,camera1,64,3,"(0, 5, 9)",mean_probs,0.9144508670520232
PKLot,camera1,camera1,64,3,"(0, 5, 9)",max,0.9172584640792734
PKLot,camera1,camera1,64,3,"(0, 5, 9)",mult,0.916597853014038
PKLot,camera1,camera1,64,3,"(0, 5, 9)",vote,0.9118084227910818
PKLot,camera1,camera1,64,3,"(0, 6, 7)",sum,0.9312964492155243
PKLot,camera1,camera1,64,3,"(0, 6, 7)",mean_probs,0.9312964492155243
PKLot,camera1,camera1,64,3,"(0, 6, 7)",max,0.9317919075144508
PKLot,camera1,camera1,64,3,"(0, 6, 7)",mult,0.932617671345995
PKLot,camera1,camera1,64,3,"(0, 6, 7)",vote,0.9293146160198184
PKLot,camera1,camera1,64,3,"(0, 6, 8)",sum,0.9241948802642445
PKLot,camera1,camera1,64,3,"(0, 6, 8)",mean_probs,0.9241948802642445
PKLot,camera1,camera1,64,3,"(0, 6, 8)",max,0.9238645747316268
PKLot,camera1,camera1,64,3,"(0, 6, 8)",mult,0.9240297274979355
PKLot,camera1,camera1,64,3,"(0, 6, 8)",vote,0.9228736581337738
PKLot,camera1,camera1,64,3,"(0, 6, 9)",sum,0.9101568951279934
PKLot,camera1,camera1,64,3,"(0, 6, 9)",mean_probs,0.9101568951279934
PKLot,camera1,camera1,64,3,"(0, 6, 9)",max,0.9123038810900083
PKLot,camera1,camera1,64,3,"(0, 6, 9)",mult,0.911643270024773
PKLot,camera1,camera1,64,3,"(0, 6, 9)",vote,0.906523534269199
PKLot,camera1,camera1,64,3,"(0, 7, 8)",sum,0.9402146985962014
PKLot,camera1,camera1,64,3,"(0, 7, 8)",mean_probs,0.9402146985962014
PKLot,camera1,camera1,64,3,"(0, 7, 8)",max,0.9377374071015689
PKLot,camera1,camera1,64,3,"(0, 7, 8)",mult,0.9390586292320396
PKLot,camera1,camera1,64,3,"(0, 7, 8)",vote,0.9372419488026424
PKLot,camera1,camera1,64,3,"(0, 7, 9)",sum,0.9332782824112303
PKLot,camera1,camera1,64,3,"(0, 7, 9)",mean_probs,0.9332782824112303
PKLot,camera1,camera1,64,3,"(0, 7, 9)",max,0.9331131296449215
PKLot,camera1,camera1,64,3,"(0, 7, 9)",mult,0.9354252683732452
PKLot,camera1,camera1,64,3,"(0, 7, 9)",vote,0.9304706853839801
PKLot,camera1,camera1,64,3,"(0, 8, 9)",sum,0.9223781998348473
PKLot,camera1,camera1,64,3,"(0, 8, 9)",mean_probs,0.9223781998348473
PKLot,camera1,camera1,64,3,"(0, 8, 9)",max,0.9228736581337738
PKLot,camera1,camera1,64,3,"(0, 8, 9)",mult,0.9248554913294798
PKLot,camera1,camera1,64,3,"(0, 8, 9)",vote,0.9199009083402147
PKLot,camera1,camera1,64,3,"(1, 2, 3)",sum,0.914616019818332
PKLot,camera1,camera1,64,3,"(1, 2, 3)",mean_probs,0.914616019818332
PKLot,camera1,camera1,64,3,"(1, 2, 3)",max,0.9132947976878613
PKLot,camera1,camera1,64,3,"(1, 2, 3)",mult,0.9151114781172585
PKLot,camera1,camera1,64,3,"(1, 2, 3)",vote,0.9174236168455822
PKLot,camera1,camera1,64,3,"(1, 2, 4)",sum,0.9094962840627581
PKLot,camera1,camera1,64,3,"(1, 2, 4)",mean_probs,0.9094962840627581
PKLot,camera1,camera1,64,3,"(1, 2, 4)",max,0.9096614368290669
PKLot,camera1,camera1,64,3,"(1, 2, 4)",mult,0.9096614368290669
PKLot,camera1,camera1,64,3,"(1, 2, 4)",vote,0.9106523534269199
PKLot,camera1,camera1,64,3,"(1, 2, 5)",sum,0.9197357555739059
PKLot,camera1,camera1,64,3,"(1, 2, 5)",mean_probs,0.9197357555739059
PKLot,camera1,camera1,64,3,"(1, 2, 5)",max,0.9180842279108175
PKLot,camera1,camera1,64,3,"(1, 2, 5)",mult,0.9190751445086706
PKLot,camera1,camera1,64,3,"(1, 2, 5)",vote,0.9208918249380678
PKLot,camera1,camera1,64,3,"(1, 2, 6)",sum,0.9142857142857143
PKLot,camera1,camera1,64,3,"(1, 2, 6)",mean_probs,0.9142857142857143
PKLot,camera1,camera1,64,3,"(1, 2, 6)",max,0.912634186622626
PKLot,camera1,camera1,64,3,"(1, 2, 6)",mult,0.913625103220479
PKLot,camera1,camera1,64,3,"(1, 2, 6)",vote,0.9144508670520232
PKLot,camera1,camera1,64,3,"(1, 2, 7)",sum,0.9308009909165978
PKLot,camera1,camera1,64,3,"(1, 2, 7)",mean_probs,0.9308009909165978
PKLot,camera1,camera1,64,3,"(1, 2, 7)",max,0.9309661436829066
PKLot,camera1,camera1,64,3,"(1, 2, 7)",mult,0.9321222130470685
PKLot,camera1,camera1,64,3,"(1, 2, 7)",vote,0.928654004954583
PKLot,camera1,camera1,64,3,"(1, 2, 8)",sum,0.9240297274979355
PKLot,camera1,camera1,64,3,"(1, 2, 8)",mean_probs,0.9240297274979355
PKLot,camera1,camera1,64,3,"(1, 2, 8)",max,0.9251857968620975
PKLot,camera1,camera1,64,3,"(1, 2, 8)",mult,0.9243600330305533
PKLot,camera1,camera1,64,3,"(1, 2, 8)",vote,0.9190751445086706
PKLot,camera1,camera1,64,3,"(1, 2, 9)",sum,0.9052023121387284
PKLot,camera1,camera1,64,3,"(1, 2, 9)",mean_probs,0.9052023121387284
PKLot,camera1,camera1,64,3,"(1, 2, 9)",max,0.9081750619322874
PKLot,camera1,camera1,64,3,"(1, 2, 9)",mult,0.9071841453344344
PKLot,camera1,camera1,64,3,"(1, 2, 9)",vote,0.8994219653179191
PKLot,camera1,camera1,64,3,"(1, 3, 4)",sum,0.9020644095788605
PKLot,camera1,camera1,64,3,"(1, 3, 4)",mean_probs,0.9020644095788605
PKLot,camera1,camera1,64,3,"(1, 3, 4)",max,0.9032204789430223
PKLot,camera1,camera1,64,3,"(1, 3, 4)",mult,0.9033856317093312
PKLot,camera1,camera1,64,3,"(1, 3, 4)",vote,0.9018992568125516
PKLot,camera1,camera1,64,3,"(1, 3, 5)",sum,0.9078447563996697
PKLot,camera1,camera1,64,3,"(1, 3, 5)",mean_probs,0.9078447563996697
PKLot,camera1,camera1,64,3,"(1, 3, 5)",max,0.9081750619322874
PKLot,camera1,camera1,64,3,"(1, 3, 5)",mult,0.9075144508670521
PKLot,camera1,camera1,64,3,"(1, 3, 5)",vote,0.9103220478943023
PKLot,camera1,camera1,64,3,"(1, 3, 6)",sum,0.9027250206440958
PKLot,camera1,camera1,64,3,"(1, 3, 6)",mean_probs,0.9027250206440958
PKLot,camera1,camera1,64,3,"(1, 3, 6)",max,0.902559867877787
PKLot,camera1,camera1,64,3,"(1, 3, 6)",mult,0.9028901734104047
PKLot,camera1,camera1,64,3,"(1, 3, 6)",vote,0.9018992568125516
PKLot,camera1,camera1,64,3,"(1, 3, 7)",sum,0.9289843104872006
PKLot,camera1,camera1,64,3,"(1, 3, 7)",mean_probs,0.9289843104872006
PKLot,camera1,camera1,64,3,"(1, 3, 7)",max,0.9298100743187449
PKLot,camera1,camera1,64,3,"(1, 3, 7)",mult,0.9301403798513626
PKLot,camera1,camera1,64,3,"(1, 3, 7)",vote,0.923534269199009
PKLot,camera1,camera1,64,3,"(1, 3, 8)",sum,0.9127993393889348
PKLot,camera1,camera1,64,3,"(1, 3, 8)",mean_probs,0.9127993393889348
PKLot,camera1,camera1,64,3,"(1, 3, 8)",max,0.9199009083402147
PKLot,camera1,camera1,64,3,"(1, 3, 8)",mult,0.9170933113129645
PKLot,camera1,camera1,64,3,"(1, 3, 8)",vote,0.9078447563996697
PKLot,camera1,camera1,64,3,"(1, 3, 9)",sum,0.8929810074318745
PKLot,camera1,camera1,64,3,"(1, 3, 9)",mean_probs,0.8929810074318745
PKLot,camera1,camera1,64,3,"(1, 3, 9)",max,0.8990916597853014
PKLot,camera1,camera1,64,3,"(1, 3, 9)",mult,0.8982658959537573
PKLot,camera1,camera1,64,3,"(1, 3, 9)",vote,0.8875309661436829
PKLot,camera1,camera1,64,3,"(1, 4, 5)",sum,0.9022295623451693
PKLot,camera1,camera1,64,3,"(1, 4, 5)",mean_probs,0.9022295623451693
PKLot,camera1,camera1,64,3,"(1, 4, 5)",max,0.9010734929810075
PKLot,camera1,camera1,64,3,"(1, 4, 5)",mult,0.901568951279934
PKLot,camera1,camera1,64,3,"(1, 4, 5)",vote,0.9075144508670521
PKLot,camera1,camera1,64,3,"(1, 4, 6)",sum,0.9012386457473163
PKLot,camera1,camera1,64,3,"(1, 4, 6)",mean_probs,0.9012386457473163
PKLot,camera1,camera1,64,3,"(1, 4, 6)",max,0.9017341040462428
PKLot,camera1,camera1,64,3,"(1, 4, 6)",mult,0.9012386457473163
PKLot,camera1,camera1,64,3,"(1, 4, 6)",vote,0.9010734929810075
PKLot,camera1,camera1,64,3,"(1, 4, 7)",sum,0.9180842279108175
PKLot,camera1,camera1,64,3,"(1, 4, 7)",mean_probs,0.9180842279108175
PKLot,camera1,camera1,64,3,"(1, 4, 7)",max,0.9281585466556564
PKLot,camera1,camera1,64,3,"(1, 4, 7)",mult,0.924690338563171
PKLot,camera1,camera1,64,3,"(1, 4, 7)",vote,0.9108175061932288
PKLot,camera1,camera1,64,3,"(1, 4, 8)",sum,0.9075144508670521
PKLot,camera1,camera1,64,3,"(1, 4, 8)",mean_probs,0.9075144508670521
PKLot,camera1,camera1,64,3,"(1, 4, 8)",max,0.9127993393889348
PKLot,camera1,camera1,64,3,"(1, 4, 8)",mult,0.9113129644921553
PKLot,camera1,camera1,64,3,"(1, 4, 8)",vote,0.9043765483071842
PKLot,camera1,camera1,64,3,"(1, 4, 9)",sum,0.8870355078447564
PKLot,camera1,camera1,64,3,"(1, 4, 9)",mean_probs,0.8870355078447564
PKLot,camera1,camera1,64,3,"(1, 4, 9)",max,0.8888521882741536
PKLot,camera1,camera1,64,3,"(1, 4, 9)",mult,0.8878612716763006
PKLot,camera1,camera1,64,3,"(1, 4, 9)",vote,0.880429397192403
PKLot,camera1,camera1,64,3,"(1, 5, 6)",sum,0.9109826589595376
PKLot,camera1,camera1,64,3,"(1, 5, 6)",mean_probs,0.9109826589595376
PKLot,camera1,camera1,64,3,"(1, 5, 6)",max,0.9090008257638316
PKLot,camera1,camera1,64,3,"(1, 5, 6)",mult,0.9098265895953758
PKLot,camera1,camera1,64,3,"(1, 5, 6)",vote,0.9108175061932288
PKLot,camera1,camera1,64,3,"(1, 5, 7)",sum,0.923699421965318
PKLot,camera1,camera1,64,3,"(1, 5, 7)",mean_probs,0.923699421965318
PKLot,camera1,camera1,64,3,"(1, 5, 7)",max,0.9309661436829066
PKLot,camera1,camera1,64,3,"(1, 5, 7)",mult,0.928654004954583
PKLot,camera1,camera1,64,3,"(1, 5, 7)",vote,0.9222130470685383
PKLot,camera1,camera1,64,3,"(1, 5, 8)",sum,0.9147811725846408
PKLot,camera1,camera1,64,3,"(1, 5, 8)",mean_probs,0.9147811725846408
PKLot,camera1,camera1,64,3,"(1, 5, 8)",max,0.9199009083402147
PKLot,camera1,camera1,64,3,"(1, 5, 8)",mult,0.9180842279108175
PKLot,camera1,camera1,64,3,"(1, 5, 8)",vote,0.9127993393889348
PKLot,camera1,camera1,64,3,"(1, 5, 9)",sum,0.8974401321222131
PKLot,camera1,camera1,64,3,"(1, 5, 9)",mean_probs,0.8974401321222131
PKLot,camera1,camera1,64,3,"(1, 5, 9)",max,0.8999174236168456
PKLot,camera1,camera1,64,3,"(1, 5, 9)",mult,0.8989265070189926
PKLot,camera1,camera1,64,3,"(1, 5, 9)",vote,0.8946325350949629
PKLot,camera1,camera1,64,3,"(1, 6, 7)",sum,0.9220478943022296
PKLot,camera1,camera1,64,3,"(1, 6, 7)",mean_probs,0.9220478943022296
PKLot,camera1,camera1,64,3,"(1, 6, 7)",max,0.9271676300578034
PKLot,camera1,camera1,64,3,"(1, 6, 7)",mult,0.9253509496284062
PKLot,camera1,camera1,64,3,"(1, 6, 7)",vote,0.9184145334434352
PKLot,camera1,camera1,64,3,"(1, 6, 8)",sum,0.9099917423616846
PKLot,camera1,camera1,64,3,"(1, 6, 8)",mean_probs,0.9099917423616846
PKLot,camera1,camera1,64,3,"(1, 6, 8)",max,0.9161023947151115
PKLot,camera1,camera1,64,3,"(1, 6, 8)",mult,0.9129644921552436
PKLot,camera1,camera1,64,3,"(1, 6, 8)",vote,0.9061932287365814
PKLot,camera1,camera1,64,3,"(1, 6, 9)",sum,0.8921552436003303
PKLot,camera1,camera1,64,3,"(1, 6, 9)",mean_probs,0.8921552436003303
PKLot,camera1,camera1,64,3,"(1, 6, 9)",max,0.8966143682906689
PKLot,camera1,camera1,64,3,"(1, 6, 9)",mult,0.8952931461601982
PKLot,camera1,camera1,64,3,"(1, 6, 9)",vote,0.8853839801816681
PKLot,camera1,camera1,64,3,"(1, 7, 8)",sum,0.9303055326176713
PKLot,camera1,camera1,64,3,"(1, 7, 8)",mean_probs,0.9303055326176713
PKLot,camera1,camera1,64,3,"(1, 7, 8)",max,0.932617671345995
PKLot,camera1,camera1,64,3,"(1, 7, 8)",mult,0.933608587943848
PKLot,camera1,camera1,64,3,"(1, 7, 8)",vote,0.9271676300578034
PKLot,camera1,camera1,64,3,"(1, 7, 9)",sum,0.9124690338563171
PKLot,camera1,camera1,64,3,"(1, 7, 9)",mean_probs,0.9124690338563171
PKLot,camera1,camera1,64,3,"(1, 7, 9)",max,0.9278282411230389
PKLot,camera1,camera1,64,3,"(1, 7, 9)",mult,0.9230388109000826
PKLot,camera1,camera1,64,3,"(1, 7, 9)",vote,0.8990916597853014
PKLot,camera1,camera1,64,3,"(1, 8, 9)",sum,0.9014037985136251
PKLot,camera1,camera1,64,3,"(1, 8, 9)",mean_probs,0.9014037985136251
PKLot,camera1,camera1,64,3,"(1, 8, 9)",max,0.9088356729975227
PKLot,camera1,camera1,64,3,"(1, 8, 9)",mult,0.9056977704376549
PKLot,camera1,camera1,64,3,"(1, 8, 9)",vote,0.8916597853014038
PKLot,camera1,camera1,64,3,"(2, 3, 4)",sum,0.91345995045417
PKLot,camera1,camera1,64,3,"(2, 3, 4)",mean_probs,0.91345995045417
PKLot,camera1,camera1,64,3,"(2, 3, 4)",max,0.9113129644921553
PKLot,camera1,camera1,64,3,"(2, 3, 4)",mult,0.9129644921552436
PKLot,camera1,camera1,64,3,"(2, 3, 4)",vote,0.9169281585466557
PKLot,camera1,camera1,64,3,"(2, 3, 5)",sum,0.9190751445086706
PKLot,camera1,camera1,64,3,"(2, 3, 5)",mean_probs,0.9190751445086706
PKLot,camera1,camera1,64,3,"(2, 3, 5)",max,0.9179190751445087
PKLot,camera1,camera1,64,3,"(2, 3, 5)",mult,0.9200660611065236
PKLot,camera1,camera1,64,3,"(2, 3, 5)",vote,0.9217175887696119
PKLot,camera1,camera1,64,3,"(2, 3, 6)",sum,0.9118084227910818
PKLot,camera1,camera1,64,3,"(2, 3, 6)",mean_probs,0.9118084227910818
PKLot,camera1,camera1,64,3,"(2, 3, 6)",max,0.9139554087530967
PKLot,camera1,camera1,64,3,"(2, 3, 6)",mult,0.9124690338563171
PKLot,camera1,camera1,64,3,"(2, 3, 6)",vote,0.9101568951279934
PKLot,camera1,camera1,64,3,"(2, 3, 7)",sum,0.9334434351775392
PKLot,camera1,camera1,64,3,"(2, 3, 7)",mean_probs,0.9334434351775392
PKLot,camera1,camera1,64,3,"(2, 3, 7)",max,0.9339388934764657
PKLot,camera1,camera1,64,3,"(2, 3, 7)",mult,0.9334434351775392
PKLot,camera1,camera1,64,3,"(2, 3, 7)",vote,0.9291494632535094
PKLot,camera1,camera1,64,3,"(2, 3, 8)",sum,0.9251857968620975
PKLot,camera1,camera1,64,3,"(2, 3, 8)",mean_probs,0.9251857968620975
PKLot,camera1,camera1,64,3,"(2, 3, 8)",max,0.9251857968620975
PKLot,camera1,camera1,64,3,"(2, 3, 8)",mult,0.9255161023947152
PKLot,camera1,camera1,64,3,"(2, 3, 8)",vote,0.9220478943022296
PKLot,camera1,camera1,64,3,"(2, 3, 9)",sum,0.9083402146985962
PKLot,camera1,camera1,64,3,"(2, 3, 9)",mean_probs,0.9083402146985962
PKLot,camera1,camera1,64,3,"(2, 3, 9)",max,0.9086705202312139
PKLot,camera1,camera1,64,3,"(2, 3, 9)",mult,0.9098265895953758
PKLot,camera1,camera1,64,3,"(2, 3, 9)",vote,0.9108175061932288
PKLot,camera1,camera1,64,3,"(2, 4, 5)",sum,0.9151114781172585
PKLot,camera1,camera1,64,3,"(2, 4, 5)",mean_probs,0.9151114781172585
PKLot,camera1,camera1,64,3,"(2, 4, 5)",max,0.9141205615194055
PKLot,camera1,camera1,64,3,"(2, 4, 5)",mult,0.9149463253509497
PKLot,camera1,camera1,64,3,"(2, 4, 5)",vote,0.9170933113129645
PKLot,camera1,camera1,64,3,"(2, 4, 6)",sum,0.9121387283236995
PKLot,camera1,camera1,64,3,"(2, 4, 6)",mean_probs,0.9121387283236995
PKLot,camera1,camera1,64,3,"(2, 4, 6)",max,0.9118084227910818
PKLot,camera1,camera1,64,3,"(2, 4, 6)",mult,0.9124690338563171
PKLot,camera1,camera1,64,3,"(2, 4, 6)",vote,0.9101568951279934
PKLot,camera1,camera1,64,3,"(2, 4, 7)",sum,0.9303055326176713
PKLot,camera1,camera1,64,3,"(2, 4, 7)",mean_probs,0.9303055326176713
PKLot,camera1,camera1,64,3,"(2, 4, 7)",max,0.9317919075144508
PKLot,camera1,camera1,64,3,"(2, 4, 7)",mult,0.9321222130470685
PKLot,camera1,camera1,64,3,"(2, 4, 7)",vote,0.9278282411230389
PKLot,camera1,camera1,64,3,"(2, 4, 8)",sum,0.9223781998348473
PKLot,camera1,camera1,64,3,"(2, 4, 8)",mean_probs,0.9223781998348473
PKLot,camera1,camera1,64,3,"(2, 4, 8)",max,0.9213872832369943
PKLot,camera1,camera1,64,3,"(2, 4, 8)",mult,0.922543352601156
PKLot,camera1,camera1,64,3,"(2, 4, 8)",vote,0.9217175887696119
PKLot,camera1,camera1,64,3,"(2, 4, 9)",sum,0.8985962014863749
PKLot,camera1,camera1,64,3,"(2, 4, 9)",mean_probs,0.8985962014863749
PKLot,camera1,camera1,64,3,"(2, 4, 9)",max,0.9073492981007432
PKLot,camera1,camera1,64,3,"(2, 4, 9)",mult,0.9012386457473163
PKLot,camera1,camera1,64,3,"(2, 4, 9)",vote,0.8893476465730801
PKLot,camera1,camera1,64,3,"(2, 5, 6)",sum,0.9192402972749794
PKLot,camera1,camera1,64,3,"(2, 5, 6)",mean_probs,0.9192402972749794
PKLot,camera1,camera1,64,3,"(2, 5, 6)",max,0.9189099917423617
PKLot,camera1,camera1,64,3,"(2, 5, 6)",mult,0.9189099917423617
PKLot,camera1,camera1,64,3,"(2, 5, 6)",vote,0.917588769611891
PKLot,camera1,camera1,64,3,"(2, 5, 7)",sum,0.9322873658133773
PKLot,camera1,camera1,64,3,"(2, 5, 7)",mean_probs,0.9322873658133773
PKLot,camera1,camera1,64,3,"(2, 5, 7)",max,0.9341040462427745
PKLot,camera1,camera1,64,3,"(2, 5, 7)",mult,0.93476465730801
PKLot,camera1,camera1,64,3,"(2, 5, 7)",vote,0.932617671345995
PKLot,camera1,camera1,64,3,"(2, 5, 8)",sum,0.926672171758877
PKLot,camera1,camera1,64,3,"(2, 5, 8)",mean_probs,0.926672171758877
PKLot,camera1,camera1,64,3,"(2, 5, 8)",max,0.9253509496284062
PKLot,camera1,camera1,64,3,"(2, 5, 8)",mult,0.9260115606936417
PKLot,camera1,camera1,64,3,"(2, 5, 8)",vote,0.9271676300578034
PKLot,camera1,camera1,64,3,"(2, 5, 9)",sum,0.9139554087530967
PKLot,camera1,camera1,64,3,"(2, 5, 9)",mean_probs,0.9139554087530967
PKLot,camera1,camera1,64,3,"(2, 5, 9)",max,0.9121387283236995
PKLot,camera1,camera1,64,3,"(2, 5, 9)",mult,0.9142857142857143
PKLot,camera1,camera1,64,3,"(2, 5, 9)",vote,0.9104872006606111
PKLot,camera1,camera1,64,3,"(2, 6, 7)",sum,0.9279933938893477
PKLot,camera1,camera1,64,3,"(2, 6, 7)",mean_probs,0.9279933938893477
PKLot,camera1,camera1,64,3,"(2, 6, 7)",max,0.9304706853839801
PKLot,camera1,camera1,64,3,"(2, 6, 7)",mult,0.9293146160198184
PKLot,camera1,camera1,64,3,"(2, 6, 7)",vote,0.9270024772914947
PKLot,camera1,camera1,64,3,"(2, 6, 8)",sum,0.922543352601156
PKLot,camera1,camera1,64,3,"(2, 6, 8)",mean_probs,0.922543352601156
PKLot,camera1,camera1,64,3,"(2, 6, 8)",max,0.9232039636663915
PKLot,camera1,camera1,64,3,"(2, 6, 8)",mult,0.922543352601156
PKLot,camera1,camera1,64,3,"(2, 6, 8)",vote,0.9203963666391412
PKLot,camera1,camera1,64,3,"(2, 6, 9)",sum,0.9076796036333609
PKLot,camera1,camera1,64,3,"(2, 6, 9)",mean_probs,0.9076796036333609
PKLot,camera1,camera1,64,3,"(2, 6, 9)",max,0.9075144508670521
PKLot,camera1,camera1,64,3,"(2, 6, 9)",mult,0.9083402146985962
PKLot,camera1,camera1,64,3,"(2, 6, 9)",vote,0.9050371593724195
PKLot,camera1,camera1,64,3,"(2, 7, 8)",sum,0.9369116432700247
PKLot,camera1,camera1,64,3,"(2, 7, 8)",mean_probs,0.9369116432700247
PKLot,camera1,camera1,64,3,"(2, 7, 8)",max,0.9352601156069364
PKLot,camera1,camera1,64,3,"(2, 7, 8)",mult,0.9369116432700247
PKLot,camera1,camera1,64,3,"(2, 7, 8)",vote,0.9341040462427745
PKLot,camera1,camera1,64,3,"(2, 7, 9)",sum,0.9289843104872006
PKLot,camera1,camera1,64,3,"(2, 7, 9)",mean_probs,0.9289843104872006
PKLot,camera1,camera1,64,3,"(2, 7, 9)",max,0.9303055326176713
PKLot,camera1,camera1,64,3,"(2, 7, 9)",mult,0.9303055326176713
PKLot,camera1,camera1,64,3,"(2, 7, 9)",vote,0.9243600330305533
PKLot,camera1,camera1,64,3,"(2, 8, 9)",sum,0.9200660611065236
PKLot,camera1,camera1,64,3,"(2, 8, 9)",mean_probs,0.9200660611065236
PKLot,camera1,camera1,64,3,"(2, 8, 9)",max,0.9203963666391412
PKLot,camera1,camera1,64,3,"(2, 8, 9)",mult,0.921552436003303
PKLot,camera1,camera1,64,3,"(2, 8, 9)",vote,0.9149463253509497
PKLot,camera1,camera1,64,3,"(3, 4, 5)",sum,0.9083402146985962
PKLot,camera1,camera1,64,3,"(3, 4, 5)",mean_probs,0.9083402146985962
PKLot,camera1,camera1,64,3,"(3, 4, 5)",max,0.9048720066061107
PKLot,camera1,camera1,64,3,"(3, 4, 5)",mult,0.9085053674649051
PKLot,camera1,camera1,64,3,"(3, 4, 5)",vote,0.9119735755573906
PKLot,camera1,camera1,64,3,"(3, 4, 6)",sum,0.8997522708505368
PKLot,camera1,camera1,64,3,"(3, 4, 6)",mean_probs,0.8997522708505368
PKLot,camera1,camera1,64,3,"(3, 4, 6)",max,0.900578034682081
PKLot,camera1,camera1,64,3,"(3, 4, 6)",mult,0.900578034682081
PKLot,camera1,camera1,64,3,"(3, 4, 6)",vote,0.8994219653179191
PKLot,camera1,camera1,64,3,"(3, 4, 7)",sum,0.92766308835673
PKLot,camera1,camera1,64,3,"(3, 4, 7)",mean_probs,0.92766308835673
PKLot,camera1,camera1,64,3,"(3, 4, 7)",max,0.9314616019818331
PKLot,camera1,camera1,64,3,"(3, 4, 7)",mult,0.9308009909165978
PKLot,camera1,camera1,64,3,"(3, 4, 7)",vote,0.9218827415359208
PKLot,camera1,camera1,64,3,"(3, 4, 8)",sum,0.9139554087530967
PKLot,camera1,camera1,64,3,"(3, 4, 8)",mean_probs,0.9139554087530967
PKLot,camera1,camera1,64,3,"(3, 4, 8)",max,0.9172584640792734
PKLot,camera1,camera1,64,3,"(3, 4, 8)",mult,0.9177539223781999
PKLot,camera1,camera1,64,3,"(3, 4, 8)",vote,0.9113129644921553
PKLot,camera1,camera1,64,3,"(3, 4, 9)",sum,0.8923203963666392
PKLot,camera1,camera1,64,3,"(3, 4, 9)",mean_probs,0.8923203963666392
PKLot,camera1,camera1,64,3,"(3, 4, 9)",max,0.8992568125516103
PKLot,camera1,camera1,64,3,"(3, 4, 9)",mult,0.8964492155243601
PKLot,camera1,camera1,64,3,"(3, 4, 9)",vote,0.8835672997522709
PKLot,camera1,camera1,64,3,"(3, 5, 6)",sum,0.9071841453344344
PKLot,camera1,camera1,64,3,"(3, 5, 6)",mean_probs,0.9071841453344344
PKLot,camera1,camera1,64,3,"(3, 5, 6)",max,0.9083402146985962
PKLot,camera1,camera1,64,3,"(3, 5, 6)",mult,0.9085053674649051
PKLot,camera1,camera1,64,3,"(3, 5, 6)",vote,0.9063583815028902
PKLot,camera1,camera1,64,3,"(3, 5, 7)",sum,0.9303055326176713
PKLot,camera1,camera1,64,3,"(3, 5, 7)",mean_probs,0.9303055326176713
PKLot,camera1,camera1,64,3,"(3, 5, 7)",max,0.9319570602807598
PKLot,camera1,camera1,64,3,"(3, 5, 7)",mult,0.9314616019818331
PKLot,camera1,camera1,64,3,"(3, 5, 7)",vote,0.9271676300578034
PKLot,camera1,camera1,64,3,"(3, 5, 8)",sum,0.9208918249380678
PKLot,camera1,camera1,64,3,"(3, 5, 8)",mean_probs,0.9208918249380678
PKLot,camera1,camera1,64,3,"(3, 5, 8)",max,0.9203963666391412
PKLot,camera1,camera1,64,3,"(3, 5, 8)",mult,0.922543352601156
PKLot,camera1,camera1,64,3,"(3, 5, 8)",vote,0.9189099917423617
PKLot,camera1,camera1,64,3,"(3, 5, 9)",sum,0.9022295623451693
PKLot,camera1,camera1,64,3,"(3, 5, 9)",mean_probs,0.9022295623451693
PKLot,camera1,camera1,64,3,"(3, 5, 9)",max,0.90355078447564
PKLot,camera1,camera1,64,3,"(3, 5, 9)",mult,0.9042113955408753
PKLot,camera1,camera1,64,3,"(3, 5, 9)",vote,0.9018992568125516
PKLot,camera1,camera1,64,3,"(3, 6, 7)",sum,0.9255161023947152
PKLot,camera1,camera1,64,3,"(3, 6, 7)",mean_probs,0.9255161023947152
PKLot,camera1,camera1,64,3,"(3, 6, 7)",max,0.9301403798513626
PKLot,camera1,camera1,64,3,"(3, 6, 7)",mult,0.9273327828241124
PKLot,camera1,camera1,64,3,"(3, 6, 7)",vote,0.9139554087530967
PKLot,camera1,camera1,64,3,"(3, 6, 8)",sum,0.9127993393889348
PKLot,camera1,camera1,64,3,"(3, 6, 8)",mean_probs,0.9127993393889348
PKLot,camera1,camera1,64,3,"(3, 6, 8)",max,0.9184145334434352
PKLot,camera1,camera1,64,3,"(3, 6, 8)",mult,0.9149463253509497
PKLot,camera1,camera1,64,3,"(3, 6, 8)",vote,0.9085053674649051
PKLot,camera1,camera1,64,3,"(3, 6, 9)",sum,0.8961189099917424
