Fusao,Base do Autoencoder,Base de Treino,Base de Teste,Acuracia,Batch
SumFusion,Kyoto,camera2,UFPR05,0.515,1024
SumFusion,Kyoto,camera2,camera1,0.489,64
SumFusion,Kyoto,camera2,camera1,0.494,128
SumFusion,Kyoto,camera2,camera1,0.495,256
SumFusion,Kyoto,camera2,camera1,0.494,512
SumFusion,Kyoto,camera2,camera1,0.499,1024
SumFusion,Kyoto,camera2,camera2,0.968,64
SumFusion,Kyoto,camera2,camera2,0.971,128
SumFusion,Kyoto,camera2,camera2,0.969,256
SumFusion,Kyoto,camera2,camera2,0.975,512
SumFusion,Kyoto,camera2,camera2,0.983,1024
SumFusion,Kyoto,camera2,camera3,0.501,64
SumFusion,Kyoto,camera2,camera3,0.5,128
SumFusion,Kyoto,camera2,camera3,0.502,256
SumFusion,Kyoto,camera2,camera3,0.498,512
SumFusion,Kyoto,camera2,camera3,0.498,1024
SumFusion,Kyoto,camera2,camera4,0.496,64
SumFusion,Kyoto,camera2,camera4,0.492,128
SumFusion,Kyoto,camera2,camera4,0.491,256
SumFusion,Kyoto,camera2,camera4,0.494,512
SumFusion,Kyoto,camera2,camera4,0.496,1024
SumFusion,Kyoto,camera2,camera5,0.496,64
SumFusion,Kyoto,camera2,camera5,0.495,128
SumFusion,Kyoto,camera2,camera5,0.494,256
SumFusion,Kyoto,camera2,camera5,0.495,512
SumFusion,Kyoto,camera2,camera5,0.499,1024
SumFusion,Kyoto,camera2,camera6,0.498,64
SumFusion,Kyoto,camera2,camera6,0.493,128
SumFusion,Kyoto,camera2,camera6,0.493,256
SumFusion,Kyoto,camera2,camera6,0.494,512
SumFusion,Kyoto,camera2,camera6,0.494,1024
SumFusion,Kyoto,camera2,camera7,0.518,64
SumFusion,Kyoto,camera2,camera7,0.517,128
SumFusion,Kyoto,camera2,camera7,0.517,256
SumFusion,Kyoto,camera2,camera7,0.511,512
SumFusion,Kyoto,camera2,camera7,0.508,1024
SumFusion,Kyoto,camera2,camera8,0.503,64
SumFusion,Kyoto,camera2,camera8,0.504,128
SumFusion,Kyoto,camera2,camera8,0.505,256
SumFusion,Kyoto,camera2,camera8,0.505,512
SumFusion,Kyoto,camera2,camera8,0.502,1024
SumFusion,Kyoto,camera2,camera9,0.508,64
SumFusion,Kyoto,camera2,camera9,0.508,128
SumFusion,Kyoto,camera2,camera9,0.506,256
SumFusion,Kyoto,camera2,camera9,0.508,512
SumFusion,Kyoto,camera2,camera9,0.509,1024
SumFusion,Kyoto,camera3,PUC,0.5,64
SumFusion,Kyoto,camera3,PUC,0.501,128
SumFusion,Kyoto,camera3,PUC,0.501,256
SumFusion,Kyoto,camera3,PUC,0.5,512
SumFusion,Kyoto,camera3,PUC,0.5,1024
SumFusion,Kyoto,camera3,UFPR04,0.533,64
SumFusion,Kyoto,camera3,UFPR04,0.528,128
SumFusion,Kyoto,camera3,UFPR04,0.526,256
SumFusion,Kyoto,camera3,UFPR04,0.525,512
SumFusion,Kyoto,camera3,UFPR04,0.521,1024
SumFusion,Kyoto,camera3,UFPR05,0.497,64
SumFusion,Kyoto,camera3,UFPR05,0.507,128
SumFusion,Kyoto,camera3,UFPR05,0.506,256
SumFusion,Kyoto,camera3,UFPR05,0.507,512
SumFusion,Kyoto,camera3,UFPR05,0.507,1024
SumFusion,Kyoto,camera3,camera1,0.494,64
SumFusion,Kyoto,camera3,camera1,0.492,128
SumFusion,Kyoto,camera3,camera1,0.5,256
SumFusion,Kyoto,camera3,camera1,0.5,512
SumFusion,Kyoto,camera3,camera1,0.502,1024
SumFusion,Kyoto,camera3,camera2,0.478,64
SumFusion,Kyoto,camera3,camera2,0.482,128
SumFusion,Kyoto,camera3,camera2,0.483,256
SumFusion,Kyoto,camera3,camera2,0.489,512
SumFusion,Kyoto,camera3,camera2,0.49,1024
SumFusion,Kyoto,camera3,camera3,0.956,64
SumFusion,Kyoto,camera3,camera3,0.945,128
SumFusion,Kyoto,camera3,camera3,0.961,256
SumFusion,Kyoto,camera3,camera3,0.97,512
SumFusion,Kyoto,camera3,camera3,0.974,1024
SumFusion,Kyoto,camera3,camera4,0.494,64
SumFusion,Kyoto,camera3,camera4,0.497,128
SumFusion,Kyoto,camera3,camera4,0.497,256
SumFusion,Kyoto,camera3,camera4,0.496,512
SumFusion,Kyoto,camera3,camera4,0.495,1024
SumFusion,Kyoto,camera3,camera5,0.497,64
SumFusion,Kyoto,camera3,camera5,0.499,128
SumFusion,Kyoto,camera3,camera5,0.498,256
SumFusion,Kyoto,camera3,camera5,0.499,512
SumFusion,Kyoto,camera3,camera5,0.499,1024
SumFusion,Kyoto,camera3,camera6,0.494,64
SumFusion,Kyoto,camera3,camera6,0.494,128
SumFusion,Kyoto,camera3,camera6,0.498,256
SumFusion,Kyoto,camera3,camera6,0.496,512
SumFusion,Kyoto,camera3,camera6,0.494,1024
SumFusion,Kyoto,camera3,camera7,0.515,64
SumFusion,Kyoto,camera3,camera7,0.513,128
SumFusion,Kyoto,camera3,camera7,0.509,256
SumFusion,Kyoto,camera3,camera7,0.51,512
SumFusion,Kyoto,camera3,camera7,0.506,1024
SumFusion,Kyoto,camera3,camera8,0.501,64
SumFusion,Kyoto,camera3,camera8,0.504,128
SumFusion,Kyoto,camera3,camera8,0.504,256
SumFusion,Kyoto,camera3,camera8,0.505,512
SumFusion,Kyoto,camera3,camera8,0.503,1024
SumFusion,Kyoto,camera3,camera9,0.511,64
SumFusion,Kyoto,camera3,camera9,0.512,128
SumFusion,Kyoto,camera3,camera9,0.511,256
SumFusion,Kyoto,camera3,camera9,0.51,512
SumFusion,Kyoto,camera3,camera9,0.51,1024
SumFusion,Kyoto,camera4,PUC,0.499,64
SumFusion,Kyoto,camera4,PUC,0.499,128
SumFusion,Kyoto,camera4,PUC,0.5,256
SumFusion,Kyoto,camera4,PUC,0.5,512
SumFusion,Kyoto,camera4,PUC,0.5,1024
SumFusion,Kyoto,camera4,UFPR04,0.537,64
SumFusion,Kyoto,camera4,UFPR04,0.535,128
SumFusion,Kyoto,camera4,UFPR04,0.529,256
SumFusion,Kyoto,camera4,UFPR04,0.524,512
SumFusion,Kyoto,camera4,UFPR04,0.514,1024
SumFusion,Kyoto,camera4,UFPR05,0.476,64
SumFusion,Kyoto,camera4,UFPR05,0.479,128
SumFusion,Kyoto,camera4,UFPR05,0.49,256
SumFusion,Kyoto,camera4,UFPR05,0.501,512
SumFusion,Kyoto,camera4,UFPR05,0.506,1024
SumFusion,Kyoto,camera4,camera1,0.489,64
SumFusion,Kyoto,camera4,camera1,0.49,128
SumFusion,Kyoto,camera4,camera1,0.492,256
SumFusion,Kyoto,camera4,camera1,0.49,512
SumFusion,Kyoto,camera4,camera1,0.495,1024
SumFusion,Kyoto,camera4,camera2,0.478,64
SumFusion,Kyoto,camera4,camera2,0.483,128
SumFusion,Kyoto,camera4,camera2,0.488,256
SumFusion,Kyoto,camera4,camera2,0.481,512
SumFusion,Kyoto,camera4,camera2,0.483,1024
SumFusion,Kyoto,camera4,camera3,0.495,64
SumFusion,Kyoto,camera4,camera3,0.498,128
SumFusion,Kyoto,camera4,camera3,0.497,256
SumFusion,Kyoto,camera4,camera3,0.497,512
SumFusion,Kyoto,camera4,camera3,0.498,1024
SumFusion,Kyoto,camera4,camera4,0.944,64
SumFusion,Kyoto,camera4,camera4,0.943,128
SumFusion,Kyoto,camera4,camera4,0.948,256
SumFusion,Kyoto,camera4,camera4,0.945,512
SumFusion,Kyoto,camera4,camera4,0.952,1024
SumFusion,Kyoto,camera4,camera5,0.498,64
SumFusion,Kyoto,camera4,camera5,0.496,128
SumFusion,Kyoto,camera4,camera5,0.497,256
SumFusion,Kyoto,camera4,camera5,0.498,512
SumFusion,Kyoto,camera4,camera5,0.498,1024
SumFusion,Kyoto,camera4,camera6,0.498,64
SumFusion,Kyoto,camera4,camera6,0.496,128
SumFusion,Kyoto,camera4,camera6,0.492,256
SumFusion,Kyoto,camera4,camera6,0.494,512
SumFusion,Kyoto,camera4,camera6,0.495,1024
SumFusion,Kyoto,camera4,camera7,0.517,64
SumFusion,Kyoto,camera4,camera7,0.519,128
SumFusion,Kyoto,camera4,camera7,0.514,256
SumFusion,Kyoto,camera4,camera7,0.513,512
SumFusion,Kyoto,camera4,camera7,0.512,1024
SumFusion,Kyoto,camera4,camera8,0.504,64
SumFusion,Kyoto,camera4,camera8,0.504,128
SumFusion,Kyoto,camera4,camera8,0.504,256
SumFusion,Kyoto,camera4,camera8,0.505,512
SumFusion,Kyoto,camera4,camera8,0.505,1024
SumFusion,Kyoto,camera4,camera9,0.509,64
SumFusion,Kyoto,camera4,camera9,0.508,128
SumFusion,Kyoto,camera4,camera9,0.51,256
SumFusion,Kyoto,camera4,camera9,0.511,512
SumFusion,Kyoto,camera4,camera9,0.509,1024
SumFusion,Kyoto,camera5,PUC,0.5,64
SumFusion,Kyoto,camera5,PUC,0.5,128
SumFusion,Kyoto,camera5,PUC,0.5,256
SumFusion,Kyoto,camera5,PUC,0.5,512
SumFusion,Kyoto,camera5,PUC,0.5,1024
SumFusion,Kyoto,camera5,UFPR04,0.538,64
SumFusion,Kyoto,camera5,UFPR04,0.528,128
SumFusion,Kyoto,camera5,UFPR04,0.524,256
SumFusion,Kyoto,camera5,UFPR04,0.517,512
SumFusion,Kyoto,camera5,UFPR04,0.516,1024
SumFusion,Kyoto,camera5,UFPR05,0.484,64
SumFusion,Kyoto,camera5,UFPR05,0.502,128
SumFusion,Kyoto,camera5,UFPR05,0.503,256
SumFusion,Kyoto,camera5,UFPR05,0.507,512
SumFusion,Kyoto,camera5,UFPR05,0.504,1024
SumFusion,Kyoto,camera5,camera1,0.49,64
SumFusion,Kyoto,camera5,camera1,0.492,128
SumFusion,Kyoto,camera5,camera1,0.493,256
SumFusion,Kyoto,camera5,camera1,0.498,512
SumFusion,Kyoto,camera5,camera1,0.496,1024
SumFusion,Kyoto,camera5,camera2,0.485,64
SumFusion,Kyoto,camera5,camera2,0.488,128
SumFusion,Kyoto,camera5,camera2,0.474,256
SumFusion,Kyoto,camera5,camera2,0.485,512
SumFusion,Kyoto,camera5,camera2,0.486,1024
SumFusion,Kyoto,camera5,camera3,0.5,64
SumFusion,Kyoto,camera5,camera3,0.501,128
SumFusion,Kyoto,camera5,camera3,0.499,256
SumFusion,Kyoto,camera5,camera3,0.495,512
SumFusion,Kyoto,camera5,camera3,0.499,1024
SumFusion,Kyoto,camera5,camera4,0.494,64
SumFusion,Kyoto,camera5,camera4,0.496,128
SumFusion,Kyoto,camera5,camera4,0.499,256
SumFusion,Kyoto,camera5,camera4,0.5,512
SumFusion,Kyoto,camera5,camera4,0.5,1024
SumFusion,Kyoto,camera5,camera5,0.855,64
SumFusion,Kyoto,camera5,camera5,0.893,128
SumFusion,Kyoto,camera5,camera5,0.918,256
SumFusion,Kyoto,camera5,camera5,0.932,512
SumFusion,Kyoto,camera5,camera5,0.945,1024
SumFusion,Kyoto,camera5,camera6,0.495,64
SumFusion,Kyoto,camera5,camera6,0.494,128
SumFusion,Kyoto,camera5,camera6,0.494,256
SumFusion,Kyoto,camera5,camera6,0.492,512
SumFusion,Kyoto,camera5,camera6,0.493,1024
SumFusion,Kyoto,camera5,camera7,0.516,64
SumFusion,Kyoto,camera5,camera7,0.508,128
SumFusion,Kyoto,camera5,camera7,0.509,256
SumFusion,Kyoto,camera5,camera7,0.506,512
SumFusion,Kyoto,camera5,camera7,0.506,1024
SumFusion,Kyoto,camera5,camera8,0.505,64
SumFusion,Kyoto,camera5,camera8,0.506,128
SumFusion,Kyoto,camera5,camera8,0.505,256
SumFusion,Kyoto,camera5,camera8,0.503,512
SumFusion,Kyoto,camera5,camera8,0.505,1024
SumFusion,Kyoto,camera5,camera9,0.505,64
SumFusion,Kyoto,camera5,camera9,0.51,128
SumFusion,Kyoto,camera5,camera9,0.51,256
SumFusion,Kyoto,camera5,camera9,0.508,512
SumFusion,Kyoto,camera5,camera9,0.506,1024
SumFusion,Kyoto,camera6,PUC,0.5,64
SumFusion,Kyoto,camera6,PUC,0.5,128
SumFusion,Kyoto,camera6,PUC,0.5,256
SumFusion,Kyoto,camera6,PUC,0.5,512
SumFusion,Kyoto,camera6,PUC,0.5,1024
SumFusion,Kyoto,camera6,UFPR04,0.536,64
SumFusion,Kyoto,camera6,UFPR04,0.533,128
SumFusion,Kyoto,camera6,UFPR04,0.528,256
SumFusion,Kyoto,camera6,UFPR04,0.526,512
SumFusion,Kyoto,camera6,UFPR04,0.52,1024
SumFusion,Kyoto,camera6,UFPR05,0.475,64
SumFusion,Kyoto,camera6,UFPR05,0.48,128
SumFusion,Kyoto,camera6,UFPR05,0.488,256
SumFusion,Kyoto,camera6,UFPR05,0.487,512
SumFusion,Kyoto,camera6,UFPR05,0.496,1024
SumFusion,Kyoto,camera6,camera1,0.485,64
SumFusion,Kyoto,camera6,camera1,0.482,128
SumFusion,Kyoto,camera6,camera1,0.486,256
SumFusion,Kyoto,camera6,camera1,0.485,512
SumFusion,Kyoto,camera6,camera1,0.492,1024
SumFusion,Kyoto,camera6,camera2,0.481,64
SumFusion,Kyoto,camera6,camera2,0.489,128
SumFusion,Kyoto,camera6,camera2,0.485,256
SumFusion,Kyoto,camera6,camera2,0.483,512
SumFusion,Kyoto,camera6,camera2,0.486,1024
SumFusion,Kyoto,camera6,camera3,0.493,64
SumFusion,Kyoto,camera6,camera3,0.499,128
SumFusion,Kyoto,camera6,camera3,0.497,256
SumFusion,Kyoto,camera6,camera3,0.5,512
SumFusion,Kyoto,camera6,camera3,0.499,1024
SumFusion,Kyoto,camera6,camera4,0.495,64
SumFusion,Kyoto,camera6,camera4,0.494,128
SumFusion,Kyoto,camera6,camera4,0.495,256
SumFusion,Kyoto,camera6,camera4,0.493,512
SumFusion,Kyoto,camera6,camera4,0.495,1024
SumFusion,Kyoto,camera6,camera5,0.5,64
SumFusion,Kyoto,camera6,camera5,0.499,128
SumFusion,Kyoto,camera6,camera5,0.5,256
SumFusion,Kyoto,camera6,camera5,0.499,512
SumFusion,Kyoto,camera6,camera5,0.501,1024
SumFusion,Kyoto,camera6,camera6,0.919,64
SumFusion,Kyoto,camera6,camera6,0.921,128
SumFusion,Kyoto,camera6,camera6,0.935,256
SumFusion,Kyoto,camera6,camera6,0.929,512
SumFusion,Kyoto,camera6,camera6,0.948,1024
SumFusion,Kyoto,camera6,camera7,0.513,64
SumFusion,Kyoto,camera6,camera7,0.513,128
SumFusion,Kyoto,camera6,camera7,0.517,256
SumFusion,Kyoto,camera6,camera7,0.516,512
SumFusion,Kyoto,camera6,camera7,0.511,1024
SumFusion,Kyoto,camera6,camera8,0.505,64
SumFusion,Kyoto,camera6,camera8,0.504,128
SumFusion,Kyoto,camera6,camera8,0.503,256
SumFusion,Kyoto,camera6,camera8,0.504,512
SumFusion,Kyoto,camera6,camera8,0.504,1024
SumFusion,Kyoto,camera6,camera9,0.506,64
SumFusion,Kyoto,camera6,camera9,0.508,128
SumFusion,Kyoto,camera6,camera9,0.503,256
SumFusion,Kyoto,camera6,camera9,0.503,512
SumFusion,Kyoto,camera6,camera9,0.505,1024
SumFusion,Kyoto,camera7,PUC,0.501,64
SumFusion,Kyoto,camera7,PUC,0.5,128
SumFusion,Kyoto,camera7,PUC,0.5,256
SumFusion,Kyoto,camera7,PUC,0.5,512
SumFusion,Kyoto,camera7,PUC,0.5,1024
SumFusion,Kyoto,camera7,UFPR04,0.521,64
SumFusion,Kyoto,camera7,UFPR04,0.52,128
SumFusion,Kyoto,camera7,UFPR04,0.515,256
SumFusion,Kyoto,camera7,UFPR04,0.512,512
SumFusion,Kyoto,camera7,UFPR04,0.511,1024
SumFusion,Kyoto,camera7,UFPR05,0.504,64
SumFusion,Kyoto,camera7,UFPR05,0.513,128
SumFusion,Kyoto,camera7,UFPR05,0.508,256
SumFusion,Kyoto,camera7,UFPR05,0.514,512
SumFusion,Kyoto,camera7,UFPR05,0.513,1024
SumFusion,Kyoto,camera7,camera1,0.5,64
SumFusion,Kyoto,camera7,camera1,0.503,128
SumFusion,Kyoto,camera7,camera1,0.505,256
SumFusion,Kyoto,camera7,camera1,0.502,512
SumFusion,Kyoto,camera7,camera1,0.501,1024
SumFusion,Kyoto,camera7,camera2,0.494,64
SumFusion,Kyoto,camera7,camera2,0.493,128
SumFusion,Kyoto,camera7,camera2,0.482,256
SumFusion,Kyoto,camera7,camera2,0.486,512
SumFusion,Kyoto,camera7,camera2,0.485,1024
SumFusion,Kyoto,camera7,camera3,0.498,64
SumFusion,Kyoto,camera7,camera3,0.501,128
SumFusion,Kyoto,camera7,camera3,0.5,256
SumFusion,Kyoto,camera7,camera3,0.498,512
SumFusion,Kyoto,camera7,camera3,0.5,1024
SumFusion,Kyoto,camera7,camera4,0.498,64
SumFusion,Kyoto,camera7,camera4,0.497,128
SumFusion,Kyoto,camera7,camera4,0.499,256
SumFusion,Kyoto,camera7,camera4,0.499,512
SumFusion,Kyoto,camera7,camera4,0.496,1024
SumFusion,Kyoto,camera7,camera5,0.5,64
SumFusion,Kyoto,camera7,camera5,0.498,128
SumFusion,Kyoto,camera7,camera5,0.5,256
SumFusion,Kyoto,camera7,camera5,0.502,512
SumFusion,Kyoto,camera7,camera5,0.501,1024
SumFusion,Kyoto,camera7,camera6,0.496,64
SumFusion,Kyoto,camera7,camera6,0.494,128
SumFusion,Kyoto,camera7,camera6,0.494,256
SumFusion,Kyoto,camera7,camera6,0.494,512
SumFusion,Kyoto,camera7,camera6,0.494,1024
SumFusion,Kyoto,camera7,camera7,0.921,64
SumFusion,Kyoto,camera7,camera7,0.914,128
SumFusion,Kyoto,camera7,camera7,0.91,256
SumFusion,Kyoto,camera7,camera7,0.916,512
SumFusion,Kyoto,camera7,camera7,0.925,1024
SumFusion,Kyoto,camera7,camera8,0.5,64
SumFusion,Kyoto,camera7,camera8,0.502,128
SumFusion,Kyoto,camera7,camera8,0.5,256
SumFusion,Kyoto,camera7,camera8,0.5,512
SumFusion,Kyoto,camera7,camera8,0.501,1024
SumFusion,Kyoto,camera7,camera9,0.508,64
SumFusion,Kyoto,camera7,camera9,0.511,128
SumFusion,Kyoto,camera7,camera9,0.507,256
SumFusion,Kyoto,camera7,camera9,0.508,512
SumFusion,Kyoto,camera7,camera9,0.504,1024
SumFusion,Kyoto,camera8,PUC,0.501,64
SumFusion,Kyoto,camera8,PUC,0.5,128
SumFusion,Kyoto,camera8,PUC,0.5,256
SumFusion,Kyoto,camera8,PUC,0.5,512
SumFusion,Kyoto,camera8,PUC,0.501,1024
SumFusion,Kyoto,camera8,UFPR04,0.537,64
SumFusion,Kyoto,camera8,UFPR04,0.533,128
SumFusion,Kyoto,camera8,UFPR04,0.531,256
SumFusion,Kyoto,camera8,UFPR04,0.526,512
SumFusion,Kyoto,camera8,UFPR04,0.52,1024
SumFusion,Kyoto,camera8,UFPR05,0.489,64
SumFusion,Kyoto,camera8,UFPR05,0.496,128
SumFusion,Kyoto,camera8,UFPR05,0.493,256
SumFusion,Kyoto,camera8,UFPR05,0.497,512
SumFusion,Kyoto,camera8,UFPR05,0.502,1024
SumFusion,Kyoto,camera8,camera1,0.484,64
SumFusion,Kyoto,camera8,camera1,0.491,128
SumFusion,Kyoto,camera8,camera1,0.491,256
SumFusion,Kyoto,camera8,camera1,0.488,512
SumFusion,Kyoto,camera8,camera1,0.493,1024
SumFusion,Kyoto,camera8,camera2,0.475,64
SumFusion,Kyoto,camera8,camera2,0.477,128
SumFusion,Kyoto,camera8,camera2,0.48,256
SumFusion,Kyoto,camera8,camera2,0.481,512
SumFusion,Kyoto,camera8,camera2,0.482,1024
SumFusion,Kyoto,camera8,camera3,0.5,64
SumFusion,Kyoto,camera8,camera3,0.498,128
SumFusion,Kyoto,camera8,camera3,0.501,256
SumFusion,Kyoto,camera8,camera3,0.5,512
SumFusion,Kyoto,camera8,camera3,0.504,1024
SumFusion,Kyoto,camera8,camera4,0.493,64
SumFusion,Kyoto,camera8,camera4,0.492,128
SumFusion,Kyoto,camera8,camera4,0.495,256
SumFusion,Kyoto,camera8,camera4,0.496,512
SumFusion,Kyoto,camera8,camera4,0.5,1024
SumFusion,Kyoto,camera8,camera5,0.498,64
SumFusion,Kyoto,camera8,camera5,0.5,128
SumFusion,Kyoto,camera8,camera5,0.498,256
SumFusion,Kyoto,camera8,camera5,0.499,512
SumFusion,Kyoto,camera8,camera5,0.498,1024
SumFusion,Kyoto,camera8,camera6,0.495,64
SumFusion,Kyoto,camera8,camera6,0.493,128
SumFusion,Kyoto,camera8,camera6,0.495,256
SumFusion,Kyoto,camera8,camera6,0.494,512
SumFusion,Kyoto,camera8,camera6,0.495,1024
SumFusion,Kyoto,camera8,camera7,0.514,64
SumFusion,Kyoto,camera8,camera7,0.512,128
SumFusion,Kyoto,camera8,camera7,0.512,256
SumFusion,Kyoto,camera8,camera7,0.512,512
SumFusion,Kyoto,camera8,camera7,0.512,1024
SumFusion,Kyoto,camera8,camera8,0.927,64
SumFusion,Kyoto,camera8,camera8,0.949,128
SumFusion,Kyoto,camera8,camera8,0.951,256
SumFusion,Kyoto,camera8,camera8,0.957,512
SumFusion,Kyoto,camera8,camera8,0.965,1024
SumFusion,Kyoto,camera8,camera9,0.506,64
SumFusion,Kyoto,camera8,camera9,0.509,128
SumFusion,Kyoto,camera8,camera9,0.51,256
SumFusion,Kyoto,camera8,camera9,0.512,512
SumFusion,Kyoto,camera8,camera9,0.513,1024
SumFusion,Kyoto,camera9,PUC,0.5,64
SumFusion,Kyoto,camera9,PUC,0.5,128
SumFusion,Kyoto,camera9,PUC,0.501,256
SumFusion,Kyoto,camera9,PUC,0.5,512
SumFusion,Kyoto,camera9,PUC,0.5,1024
SumFusion,Kyoto,camera9,UFPR04,0.533,64
SumFusion,Kyoto,camera9,UFPR04,0.532,128
SumFusion,Kyoto,camera9,UFPR04,0.525,256
SumFusion,Kyoto,camera9,UFPR04,0.519,512
SumFusion,Kyoto,camera9,UFPR04,0.51,1024
SumFusion,Kyoto,camera9,UFPR05,0.495,64
SumFusion,Kyoto,camera9,UFPR05,0.503,128
SumFusion,Kyoto,camera9,UFPR05,0.507,256
SumFusion,Kyoto,camera9,UFPR05,0.513,512
SumFusion,Kyoto,camera9,UFPR05,0.519,1024
SumFusion,Kyoto,camera9,camera1,0.492,64
SumFusion,Kyoto,camera9,camera1,0.493,128
SumFusion,Kyoto,camera9,camera1,0.495,256
SumFusion,Kyoto,camera9,camera1,0.496,512
SumFusion,Kyoto,camera9,camera1,0.502,1024
SumFusion,Kyoto,camera9,camera2,0.488,64
SumFusion,Kyoto,camera9,camera2,0.48,128
SumFusion,Kyoto,camera9,camera2,0.484,256
SumFusion,Kyoto,camera9,camera2,0.483,512
SumFusion,Kyoto,camera9,camera2,0.492,1024
SumFusion,Kyoto,camera9,camera3,0.498,64
SumFusion,Kyoto,camera9,camera3,0.497,128
SumFusion,Kyoto,camera9,camera3,0.499,256
SumFusion,Kyoto,camera9,camera3,0.501,512
SumFusion,Kyoto,camera9,camera3,0.5,1024
SumFusion,Kyoto,camera9,camera4,0.494,64
SumFusion,Kyoto,camera9,camera4,0.495,128
SumFusion,Kyoto,camera9,camera4,0.495,256
SumFusion,Kyoto,camera9,camera4,0.496,512
SumFusion,Kyoto,camera9,camera4,0.496,1024
SumFusion,Kyoto,camera9,camera5,0.5,64
SumFusion,Kyoto,camera9,camera5,0.499,128
SumFusion,Kyoto,camera9,camera5,0.498,256
SumFusion,Kyoto,camera9,camera5,0.501,512
SumFusion,Kyoto,camera9,camera5,0.501,1024
SumFusion,Kyoto,camera9,camera6,0.495,64
SumFusion,Kyoto,camera9,camera6,0.495,128
SumFusion,Kyoto,camera9,camera6,0.494,256
SumFusion,Kyoto,camera9,camera6,0.492,512
SumFusion,Kyoto,camera9,camera6,0.494,1024
SumFusion,Kyoto,camera9,camera7,0.513,64
SumFusion,Kyoto,camera9,camera7,0.515,128
SumFusion,Kyoto,camera9,camera7,0.512,256
SumFusion,Kyoto,camera9,camera7,0.51,512
SumFusion,Kyoto,camera9,camera7,0.508,1024
SumFusion,Kyoto,camera9,camera8,0.503,64
SumFusion,Kyoto,camera9,camera8,0.502,128
SumFusion,Kyoto,camera9,camera8,0.503,256
SumFusion,Kyoto,camera9,camera8,0.502,512
SumFusion,Kyoto,camera9,camera8,0.504,1024
SumFusion,Kyoto,camera9,camera9,0.903,64
SumFusion,Kyoto,camera9,camera9,0.91,128
SumFusion,Kyoto,camera9,camera9,0.92,256
SumFusion,Kyoto,camera9,camera9,0.937,512
SumFusion,Kyoto,camera9,camera9,0.958,1024
MultFusion,Kyoto,PUC,PUC,0.502,64
MultFusion,Kyoto,PUC,PUC,0.502,128
MultFusion,Kyoto,PUC,PUC,0.502,256
MultFusion,Kyoto,PUC,PUC,0.501,512
MultFusion,Kyoto,PUC,PUC,0.502,1024
MultFusion,Kyoto,PUC,UFPR04,0.505,64
MultFusion,Kyoto,PUC,UFPR04,0.507,128
MultFusion,Kyoto,PUC,UFPR04,0.505,256
MultFusion,Kyoto,PUC,UFPR04,0.501,512
MultFusion,Kyoto,PUC,UFPR04,0.502,1024
MultFusion,Kyoto,PUC,UFPR05,0.511,64
MultFusion,Kyoto,PUC,UFPR05,0.516,128
MultFusion,Kyoto,PUC,UFPR05,0.523,256
MultFusion,Kyoto,PUC,UFPR05,0.526,512
MultFusion,Kyoto,PUC,UFPR05,0.529,1024
MultFusion,Kyoto,PUC,camera1,0.511,64
MultFusion,Kyoto,PUC,camera1,0.508,128
MultFusion,Kyoto,PUC,camera1,0.508,256
MultFusion,Kyoto,PUC,camera1,0.508,512
MultFusion,Kyoto,PUC,camera1,0.509,1024
MultFusion,Kyoto,PUC,camera2,0.491,64
MultFusion,Kyoto,PUC,camera2,0.485,128
MultFusion,Kyoto,PUC,camera2,0.488,256
MultFusion,Kyoto,PUC,camera2,0.483,512
MultFusion,Kyoto,PUC,camera2,0.491,1024
MultFusion,Kyoto,PUC,camera3,0.5,64
MultFusion,Kyoto,PUC,camera3,0.498,128
MultFusion,Kyoto,PUC,camera3,0.495,256
MultFusion,Kyoto,PUC,camera3,0.495,512
MultFusion,Kyoto,PUC,camera3,0.495,1024
MultFusion,Kyoto,PUC,camera4,0.5,64
MultFusion,Kyoto,PUC,camera4,0.5,128
MultFusion,Kyoto,PUC,camera4,0.5,256
MultFusion,Kyoto,PUC,camera4,0.5,512
MultFusion,Kyoto,PUC,camera4,0.501,1024
MultFusion,Kyoto,PUC,camera5,0.503,64
MultFusion,Kyoto,PUC,camera5,0.503,128
MultFusion,Kyoto,PUC,camera5,0.502,256
MultFusion,Kyoto,PUC,camera5,0.505,512
MultFusion,Kyoto,PUC,camera5,0.502,1024
MultFusion,Kyoto,PUC,camera6,0.49,64
MultFusion,Kyoto,PUC,camera6,0.493,128
MultFusion,Kyoto,PUC,camera6,0.492,256
MultFusion,Kyoto,PUC,camera6,0.492,512
MultFusion,Kyoto,PUC,camera6,0.494,1024
MultFusion,Kyoto,PUC,camera7,0.504,64
MultFusion,Kyoto,PUC,camera7,0.505,128
MultFusion,Kyoto,PUC,camera7,0.507,256
MultFusion,Kyoto,PUC,camera7,0.507,512
MultFusion,Kyoto,PUC,camera7,0.504,1024
MultFusion,Kyoto,PUC,camera8,0.496,64
MultFusion,Kyoto,PUC,camera8,0.501,128
MultFusion,Kyoto,PUC,camera8,0.501,256
MultFusion,Kyoto,PUC,camera8,0.5,512
MultFusion,Kyoto,PUC,camera8,0.501,1024
MultFusion,Kyoto,PUC,camera9,0.506,64
MultFusion,Kyoto,PUC,camera9,0.508,128
MultFusion,Kyoto,PUC,camera9,0.514,256
MultFusion,Kyoto,PUC,camera9,0.511,512
MultFusion,Kyoto,PUC,camera9,0.512,1024
